incorrect,correct,#errors,data_source
मेघालय में झरना देखने को गया था जो बहुत ऊंचा और शक्तिशाली लग रहा था।,मेघालय में झरने देखने गया था जो बहुत ऊँचे और शक्तिशाली लग रहे थे।,4,human
उदाहरण के लिए निर्णय लेना है कि बर्थडे में किसी ऐसे व्यक्ति को बुलाएं या न बुलाएं जो आपके निकट नहीं हैं।,उदाहरण के लिए निर्णय लेना है कि बर्थडे में किसी ऐसे व्यक्ति को बुलाएं या न बुलाएं जो आपके निकट नहीं है।,1,synthetic
उसने लाइब्रेरी से एक इंटरेस्टिंग बुक बॉरो की है पढ़ने के लिए।,उसने पुस्तकालय से एक रोचक पुस्तक उधार ली है पढ़ने के लिए।,4,human
जब बारिश होता है तो मैं छाता लेकर स्कूल को जाता हूँ और कभी गीला नहीं होता।,जब बारिश होती है तो मैं छाता लेकर स्कूल जाता हूँ और कभी गीला नहीं होता।,2,human
लॉकडाउन में सब दुकान बंद था। सामान मिलना मुश्किल हो गया।,लॉकडाउन में सब दुकानें बंद थीं। सामान मिलना मुश्किल हो गया।,2,human
प्रधानमंत्री के विदेश दौरों और उन पर हुए खर्च को लेकर पीएमओ ने गलगली को एडवाइस दी कि वह विवरण प्राप्त करने के लिए प्रधानमंत्री कार्यालय की वेबसाइट देखें।,प्रधानमंत्री के विदेश दौरों और उन पर हुए खर्च को लेकर पीएमओ ने गलगली को सलाह दी कि वह विवरण प्राप्त करने के लिए प्रधानमंत्री कार्यालय की वेबसाइट देखें।,1,synthetic
माँ और बेटी+ जो बाजार गया था+ वह अभी तक लौटा नहीं है और फोन भी नहीं उठा रहा है।,माँ और बेटी+ जो बाजार गईं थीं+ वे अभी तक लौटी नहीं हैं और फोन भी नहीं उठा रही हैं।,3,human
उसका छोटा बेटा अभी स्कूल जाना शुरू किया है और बहुत शरारती है लेकिन पढ़ाई में तेज़ है इसलिए शिक्षक भी उसे प्यार करते हैं और कभी कुछ नहीं कहते हैं।,उसके छोटे बेटे ने अभी स्कूल जाना शुरू किया है और बहुत शरारती है लेकिन पढ़ाई में तेज़ है इसलिए शिक्षक भी उसे प्यार करते हैं और कभी कुछ नहीं कहते हैं।,3,human
मकान मालिक किराया बढ़ाने की बात कर रहा है। क्या करें?,मकान मालिक किराया बढ़ाने की बात कर रहे हैं। क्या करें?,1,human
पुरुष सुपर-जी अल्पाइन स्कीइंग में+ दो कांस्य पदक एक तीसरे स्थान के लिए दिया गया था।,पुरुष सुपर-जी अल्पाइन स्कीइंग में+ दो कांस्य पदक एक तीसरे स्थान के लिए दिए गए थे।,1,synthetic
अरोड़ा ने कहा कि सुप्रीमकोर्ट ने मतपत्रों से मतदान फिर शुरू करने के खिलाफ कई बार फैसले दिये हैं।,अरोड़ा ने कहा कि सुप्रीमकोर्ट ने मतपत्रों से मतदान फिर शुरू करने के खिलाफ कई बार फैसले दिये हैं।,1,synthetic
इस अवधि के दौरान 16 टेस्ट मैच+ 27 एक दिवसीय अंतरराष्ट्रीय (वनडे) और 33 ट्वेंटी-20 अंतरराष्ट्रीय (टी20ई) खेले गई थे।,इस अवधि के दौरान 16 टेस्ट मैच+ 27 एक दिवसीय अंतरराष्ट्रीय (वनडे) और 33 ट्वेंटी-20 अंतरराष्ट्रीय (टी20ई) खेले गए थे।,1,synthetic
उत्तर कश्मीर में लंगेट विधानसभा सीट से विधायक रह चुके राशिद मुख्यधारा के पहले राजनेता हैं जिन्हें एनआईए ने मामले में गिरफ्तार किया हैं।,उत्तर कश्मीर में लंगेट विधानसभा सीट से विधायक रह चुके राशिद मुख्यधारा के पहले राजनेता हैं जिन्हें एनआईए ने मामले में गिरफ्तार किया है।,1,synthetic
उसका जॉब बहुत चैलेंजिंग है लेकिन वह अपना बेस्ट परफॉर्मेंस देता है।,उसकी नौकरी बहुत चुनौतीपूर्ण है लेकिन वह अपना सर्वश्रेष्ठ प्रदर्शन देता है।,5,human
मैं रोज मंदिर जाता हूँ प्रार्थना करने के लिए।,मैं रोज़ मंदिर जाता हूँ प्रार्थना करने के लिए।,1,human
मैं हर शनिवार को अपना कपड़े धोता हूँ और घर की सफाई करता हूँ क्योंकि बाकी दिन काम में व्यस्त रहता हूँ।,मैं हर शनिवार को अपने कपड़े धोता हूँ और घर की सफाई करता हूँ क्योंकि बाकी दिनों में काम में व्यस्त रहता हूँ।,2,human
रेसिपी बुक ऐप से हिंदी डेज़र्ट रेसिपी सीखने को कोशिश किया था जो बहुत स्वीट और डिलिशस था।,रेसिपी बुक ऐप से हिंदी डेज़र्ट रेसिपी सीखने की कोशिश की थी जो बहुत स्वीट और डिलिशस था।,2,human
मैं एक का बुक पढ़ रहा हूँ।,मैं एक पुस्तक पढ़ रहा हूँ।,2,human
बच्चा दूध को पी रहा है और अब सोने जा रहा है।,बच्चा दूध पी रहा है और अब सोने जा रहा है।,1,human
बैंक में लाइन बहुत लंबा था। आधा दिन बर्बाद हो गया।,बैंक में लाइन बहुत लंबी थी। आधा दिन बर्बाद हो गया।,1,human
उसका दादा जी बहुत बुद्धिमान व्यक्ति था और हमेशा अच्छी सलाह देता था।,उसके दादा जी बहुत बुद्धिमान व्यक्ति थे और हमेशा अच्छी सलाह देते थे।,3,human
"हरियाणा राज्य निर्वाचन आयोग ने मेयर, नगर निगम सदस्यों, नगर परिषद व नगरपालिका सदस्यों का लिए चुनाव खर्च की सीमा में संशोधन करते हुए खर्च सीमा में बढ़ोतरी की है।","हरियाणा राज्य निर्वाचन आयोग ने मेयर, नगर निगम सदस्यों, नगर परिषद व नगरपालिका सदस्यों के लिए चुनाव खर्च की सीमा में संशोधन करते हुए खर्च सीमा में बढ़ोतरी की है।",2,synthetic
गरीब और मजदूर लोगों की आमद वाली जगहों जैसे जिला अस्पतालों+ बस स्टैंड+ रेलवे स्टेशन परिसर+ बाजार+ सरकारी कार्यालयों पर थालियों की बिक्री किया जाएगी।,गरीब और मजदूर लोगों की आमद वाली जगहों जैसे जिला अस्पतालों+ बस स्टैंड+ रेलवे स्टेशन परिसर+ बाजार+ सरकारी कार्यालयों पर थालियों की बिक्री की जाएगी।,1,synthetic
"अद्वैत चंदन द्वारा लिखित और निर्देशित यह फिल्म को प्रड्यूस किया है आमिर खान और किरण राव ने, जिसमें जायरा, मेहर विज और आमिर मुख्य भूमिका में हैं।","अद्वैत चंदन द्वारा लिखित और निर्देशित इस फिल्म को प्रड्यूस किया है आमिर खान और किरण राव ने, जिसमें जायरा, मेहर विज और आमिर मुख्य भूमिका में हैं।",1,synthetic
"इस फिल्म में उनके भाई सलमान खान, संजय कपूर और शिल्पा शेट्टी ने मुख्य भूमिका निभाई थी।","इस फिल्म में उनके भाई सलमान खान, संजय कपूर और शिल्पा शेट्टी ने मुख्य भूमिका निभाई थी।",1,synthetic
कांग्रेस और भाजपा ने मतदाताओं को अपने पक्ष में करने के लिए जी-जान की बाजी लगा दी हैं।,कांग्रेस और भाजपा ने मतदाताओं को अपने पक्ष में करने के लिए जी-जान की बाजी लगा दी है।,1,synthetic
मेरी गाय दूध देता है रोज़ और हम इसे को बेचकर पैसे कमाते हैं।,मेरी गाय रोज़ दूध देती है और हम इसे बेचकर पैसे कमाते हैं।,3,human
उसका दादी बहुत बुजुर्ग हैं लेकिन अभी भी अपना सारा काम खुद करते हैं।,उसकी दादी बहुत बुजुर्ग हैं लेकिन अभी भी अपना सारा काम खुद करती हैं।,2,human
मेरे पिताजी अपने दफ्तर में आठ घंटों तक काम करते हैं हर दिन।,मेरे पिताजी हर दिन अपने दफ्तर में आठ घंटे तक काम करते हैं।,2,human
पंजाब+ हरियाणा+ उत्तर प्रदेश और पश्चिम बंगाल जैसे राज्यों और कुछ अन्य क्षेत्रों पर हमारी ध्यान केंद्रित रहेगी।,पंजाब+ हरियाणा+ उत्तर प्रदेश और पश्चिम बंगाल जैसे राज्यों और कुछ अन्य क्षेत्रों पर हमारा ध्यान केंद्रित रहेगा।,2,synthetic
इसी के साथ तीन मैचों की सीरीज में कीवी टीम ने 1-0 की बढ़त बना ली है।,इसी के साथ तीन मैचों की सीरीज़ में कीवी टीम ने 1-0 की बढ़त बना ली है।,1,synthetic
उन्होंने कई देशों की यात्रा किया हैं और अपने अनुभव लिखे हैं।,उन्होंने कई देशों की यात्रा की है और अपने अनुभव लिखे हैं।,1,human
इससे पहले उपराष्ट्रपति ने सिएरा लियोन के राष्ट्रपति श्री जुलियस मादा बायो के साथ एकांत में तथा शिष्टमंडल स्तर का बातचीत किया।,इससे पहले उपराष्ट्रपति ने सिएरा लियोन के राष्ट्रपति श्री जुलियस मादा बायो के साथ एकांत में तथा शिष्टमंडल स्तर की बातचीत की।,2,synthetic
नई 500 एल ने 500 के एलईडी डेयटलाइन रनिंग लाइट्स को उधार लिया है और नए कोहरे और पीछे की तरफ लैंप भी खेलता है।,नई 500 एल ने 500 के एलईडी डेयटलाइन रनिंग लाइट्स को उधार लिया है और नए कोहरे और पीछे की तरफ लैंप भी हैं।,1,synthetic
जो आदमी जॉर्ज फर्नांडिस+ शरद यादव का वफादार नहीं रहा और जिसने भाजपा से 17 साल पुराने गठबंधन तोड़ दिया वह लालू को भी छोड़ सकता है।,जो आदमी जॉर्ज फर्नांडिस+ शरद यादव का वफादार नहीं रहा और जिसने भाजपा से 17 साल पुराना गठबंधन तोड़ दिया वह लालू को भी छोड़ सकता है।,1,synthetic
हम रोज़ शाम को पार्क में को घूमने जाते हैं ताज़ी हवा के लिए।,हम रोज़ शाम को पार्क में घूमने जाते हैं ताज़ी हवा के लिए।,1,human
वह जब पढ़ाई पूरी करती है+ तब अपने गाँव वापस जाती है और अपने परिवार से मिलती है।,वह जब पढ़ाई पूरी करेगी+ तब अपने गाँव वापस जाएगी और अपने परिवार से मिलेगी।,1,human
चार हफ्तों का समय हमें दिया गया है यह काम पूरा करने के लिए।,चार हफ्ते का समय हमें दिया गया है यह काम पूरा करने के लिए।,1,human
हालांकि वह असहिष्णुता में बहस के राजनीतिक पहलुओं पर टिप्पणी से बचे और उन्हाेंने कहा+ 'सियासी लोग इसका कैसे उपयोग करते हैं+ मैं कुछ नहीं कहना चाहूंगा।, हालांकि वह असहिष्णुता पर बहस के राजनीतिक पहलुओं पर टिप्पणी से बचे और उन्हाेंने कहा+ 'सियासी लोग इसका कैसे उपयोग करते हैं+ मैं कुछ नहीं कहना चाहूंगा।,1,synthetic
इस कमरे में पाँच खिड़कियों हैं और सभी खुली हुई हैं।,इस कमरे में पाँच खिड़कियाँ हैं और सभी खुली हुई हैं।,1,human
कल रात फेसबुक पर मेरा पुराना फोटो देखा था जो स्कूल के दिनों का था बहुत याद आया।,कल रात फेसबुक पर मेरी पुरानी फोटो देखी थी जो स्कूल के दिनों की थी बहुत याद आई।,5,human
"हमारा लचीलापन और सर्तकता भी उत्पादनकारी मछुवाही का महत्त्वपर्ण तत्त्व हैं । — प्रेरितों १७: १ - ४, २२ - २८, ३४. १ कुरिन्थियों ९: १९ - २३.","हमारा लचीलापन और सर्तकता भी उत्पादनकारी मछुवाही के महत्त्वपर्ण तत्त्व हैं । — प्रेरितों १७: १ - ४, २२ - २८, ३४. १ कुरिन्थियों ९: १९ - २३.",1,synthetic
उस आदमी को देखो कितना मोटा है! खाना कम खाना चाहिए उसे।,उस आदमी को देखो कितना मोटा है! उसे खाना कम खाना चाहिए।,1,human
यूरोपीय यूनियन की तरह हम भी भारत और पाकिस्तान के बीच बातचीत से समाधान निकालने के पक्षधर हैं।,यूरोपीय यूनियन की तरह हम भी भारत और पाकिस्तान के बीच बातचीत से समाधान निकालने के पक्षधर हैं।,1,synthetic
अहमदाबाद : कप्तान स्टीवन स्मिथ के धमाकेदार अर्धशतक की मदद से राजस्थान रायल्स ने आईपीएल आठ में मुंबई इंडियन्स को सात विकेट से हराकर जीत का हैट्रिक पूरी की।,अहमदाबाद : कप्तान स्टीवन स्मिथ के धमाकेदार अर्धशतक की मदद से राजस्थान रायल्स ने आईपीएल आठ में मुंबई इंडियन्स को सात विकेट से हराकर जीत की हैट्रिक पूरी की।,1,synthetic
प्रधानमंत्री नरेंद्र मोदी पुर्तगाल+ अमेरिका और नीदरलैंड की सफल यात्रा के बाद आज सुबह स्वदेश लौटे।,प्रधानमंत्री नरेंद्र मोदी पुर्तगाल+ अमेरिका और नीदरलैंड की सफल यात्रा के बाद आज सुबह स्वदेश लौटे।,1,synthetic
मैं पिछले साल गोवा जाता हूँ और समुद्र तट पर घूमता हूँ और बहुत आनंद लेता हूँ।,मैं पिछले साल गोवा गया था और समुद्र तट पर घूमा था और बहुत आनंद लिया था।,3,human
इस पार्क में चार झूलों लगे हैं जिन पर बच्चे खेलते हैं।,इस पार्क में चार झूले लगे हैं जिन पर बच्चे खेलते हैं।,1,human
मैं अपने फैमिली के साथ वीकेंड पर ट्रिप प्लान कर रहा हूँ।,मैं अपने परिवार के साथ सप्ताहांत पर यात्रा की योजना बना रहा हूँ।,3,human
उसने मेरे को बताया कि वह कल आएगा और मदद करेगा जिससे मेरे काम में बहुत सुविधा हो जाएगी।,उसने मुझे बताया कि वह कल आएगा और मदद करेगा जिससे मेरे काम में बहुत सुविधा हो जाएगी।,1,human
वहाँ बीस आमों पका हुआ है और जल्दी ही गिर जाएगा।,वहाँ बीस आम पके हुए हैं और जल्दी ही गिर जाएँगे।,2,human
मैं कल सुबह जल्दी उठता हूँ और जॉगिंग के लिए जाता हूँ अपने दोस्त के साथ।,मैं कल सुबह जल्दी उठूँगा और अपने दोस्त के साथ जॉगिंग के लिए जाऊँगा।,2,human
उल्लेखनीय है कि 288 सदस्यीय विधानसभा में भाजपा को 105+ शिवसेना को 56 सीटों पर जीत मिले है।,उल्लेखनीय है कि 288 सदस्यीय विधानसभा में भाजपा को 105+ शिवसेना को 56 सीटों पर जीत मिली है।,1,synthetic
सिंह की टिप्पणी में कड़ी प्रतिक्रिया जताते हुए कांग्रेस के प्रवक्ता अजय कुमार ने कहा कि भाजपा जो करने का प्रयास कर रही हैं यह उसी का प्रतिबिंब है।,सिंह की टिप्पणी पर कड़ी प्रतिक्रिया जताते हुए कांग्रेस के प्रवक्ता अजय कुमार ने कहा कि भाजपा जो करने का प्रयास कर रही है यह उसी का प्रतिबिंब है ।,2,synthetic
वो औरत रोज यहाँ आती है सब्जी बेचने के लिए।,वह औरत रोज़ यहाँ आती है सब्जी बेचने के लिए।,2,human
जब सूरज निकलता है+ पक्षी गाने लगते हैं और फूल खिलते हैं।,जब सूरज निकलता है+ पक्षी गाने लगते हैं और फूल खिलते हैं।,1,human
चीफ जस्टिस अर्जन कुमार सीकरी और जस्टिस राकेश कुमार जैन पर आधारित खंडपीठ के समक्ष इस मामले पर हियरिंग हुई।,चीफ जस्टिस अर्जन कुमार सीकरी और जस्टिस राकेश कुमार जैन पर आधारित खंडपीठ के समक्ष इस मामले पर सुनवाई हुई।,1,synthetic
इसलिये हे मेरे प्रिय भाइयों+ जिन में मेरा जी लगा रहता है जो मेरे आनन्द और मुकुट हो+ हे प्रिय भाइयो+ प्रभु में इसी प्रकार रहो स्थिर।,इसलिये हे मेरे प्रिय भाइयों+ जिन में मेरा जी लगा रहता है जो मेरे आनन्द और मुकुट हो+ हे प्रिय भाइयो+ प्रभु में इसी प्रकार स्थिर रहो।,1,synthetic
उन्होंने कहा कि दोनों देश परमाणु शक्तियां हैं और इसलिए दुनिया में परमाणु ब्लैकमेल पाकिस्तान का रणनीति है।,उन्होंने कहा कि दोनों देश परमाणु शक्तियां हैं और इसलिए दुनिया में परमाणु ब्लैकमेल पाकिस्तान की रणनीति है।,1,synthetic
मेरी पत्नी और बेटी दोनों डॉक्टर है और एक ही अस्पताल में काम करता है।,मेरी पत्नी और बेटी दोनों डॉक्टर हैं और एक ही अस्पताल में काम करती हैं।,1,human
वह एक अच्छा लड़की है और सबकी मदद करता है।,वह एक अच्छी लड़की है और सबकी मदद करती है।,2,human
आम आदमी पार्टी(आप) और भाजपा जेएनयू विवाद सहित कई अन्य मुद्दों को लेकर एक-दूसरे पर हावी है।,आम आदमी पार्टी(आप) और भाजपा जेएनयू विवाद सहित कई अन्य मुद्दों को लेकर एक-दूसरे पर हावी हैं।,1,synthetic
अन्ना ने मुझसे कल दफ्तर में अगले प्रोजेक्ट के बारे में बात किया लंबे समय तक।,श्रीमान जी ने मुझसे कल दफ्तर में अगले प्रोजेक्ट के बारे में लंबे समय तक बात की।,3,human
"विदेश मंत्रालय के प्रवक्ता विकास स्वरूप ने कहा, ‘रिपोर्टों के अनुसार उक्रेनी नागरिकों के पास से भारतीय छात्रों के पासपोर्ट, दस्तावेज और खून सना चाकू बरामद किया गया।","विदेश मंत्रालय के प्रवक्ता विकास स्वरूप ने कहा, ‘रिपोर्टों के अनुसार यूक्रेनी नागरिकों के पास से भारतीय छात्रों के पासपोर्ट, दस्तावेज़ और खून सना चाकू बरामद किया गया।",1,synthetic
डेमोक्रेट्स को व्हाइट हाउस से ट्रंप को हटाने के लिए 67 मतों का आवश्यकता है।,डेमोक्रेट्स को व्हाइट हाउस से ट्रंप को हटाने के लिए 67 मतों की आवश्यकता है।,1,synthetic
सात गायों मैदान में घास खाता है और आराम से बैठता है और किसान उन्हें देख रहा है।,सात गायें मैदान में घास खाती हैं और आराम से बैठती हैं और किसान उन्हें देख रहा है।,3,human
मेरी बहन कल अपना सहेली के साथ सिनेमा देखने गया था और फिल्म बहुत अच्छा था लेकिन टिकट का दाम बहुत महंगा था इसलिए अगली बार घर पर ही देखेंगे।,मेरी बहन कल अपनी सहेली के साथ सिनेमा देखने गई थी और फिल्म बहुत अच्छी थी लेकिन टिकट का दाम बहुत महंगा था इसलिए अगली बार घर पर ही देखेंगे।,3,human
आजकल सब काम डिजिटल हो गया है बैंक का काम भी मोबाइल से हो जाता है।,आजकल सब काम डिजिटल हो गए हैं बैंक का काम भी मोबाइल से हो जाता है।,1,human
इस दौरान दक्षिणी और पश्चिम डायरेक्शन से आने वाली हवा राजस्थान होते हुए हरियाणा तक पहुंचेगी।,इस दौरान दक्षिणी और पश्चिम दिशा से आने वाली हवा राजस्थान होते हुए हरियाणा तक पहुंचेगी।,1,synthetic
तीन बैलों खेत जोत रहा था और किसान उनके साथ था।,तीन बैल खेत जोत रहे थे और किसान उनके साथ था।,2,human
"गिलानी ने आरोप लगाया, “मैंने विभिन्न माध्यमों से आप तक संदेश पहुंचाया ताकि आगे के कदमों पर फैसला हो सके लेकिन मेरे सभी प्रयास (संपर्क करने के) व्यर्थ हो गए।","गिलानी ने आरोप लगाया, “मैंने विभिन्न माध्यमों से आप तक संदेश पहुँचाया ताकि आगे के कदमों पर फ़ैसला हो सके लेकिन मेरे सभी प्रयास (संपर्क करने के) व्यर्थ हो गए।",2,synthetic
सात दिनों का एक सप्ताह होता हैं और चार सप्ताह का एक महीना होता है।,सात दिनों का एक सप्ताह होता है और चार सप्ताह का एक महीना होता है।,1,human
सिंह ने कहा कि राजनीति विकास और सुशासन के लिए होनी चाहिए न कि जाति या धर्म के लिए।,सिंह ने कहा कि राजनीति विकास और सुशासन के लिए होनी चाहिए न कि जाति या धर्म के लिए।,1,synthetic
इस लड़का ने अपने स्कूल में एक बहुत अच्छा प्रदर्शन किया था और सभी शिक्षक उसकी तारीफ करता था।,इस लड़के ने अपने स्कूल में एक बहुत अच्छा प्रदर्शन किया था और सभी शिक्षक उसकी तारीफ करते थे।,2,human
मेरा स्कूल बैग बहुत भारी हो गया है सब किताब रखने से।,मेरा स्कूल बैग बहुत भारी हो गया है सब किताबें रखने से।,1,human
"एनडीए के तीन सहयोगी बैठक में मौजूद नहीं रहे, उसने अपना लिखित समर्थन दिया है।","एनडीए के तीन सहयोगी बैठक में मौजूद नहीं रहे, उन्होंने अपना लिखित समर्थन दिया है।",1,synthetic
स्मार्टफोन की बैटरी बहुत जल्दी ड्रेन हो जाती है जिससे चार्जिंग बार बार करना पड़ता है।,स्मार्टफोन की बैटरी बहुत जल्दी समाप्त हो जाती है जिससे आवेशन बार बार करना पड़ता है।,2,human
नई दिल्ली। संयुक्त राष्ट्र बाल कोष-इंडिया (यूनीसेफ-इंडिया) ने एशियाई खेलों की स्वर्ण पदक विजेता हिमा दास को अपना युवा एंबेसडर नियुक्त किए है। यूनीसेफ ने...,नई दिल्ली। संयुक्त राष्ट्र बाल कोष-इंडिया (यूनीसेफ-इंडिया) ने एशियाई खेलों की स्वर्ण पदक विजेता हिमा दास को अपना युवा एंबेसडर नियुक्त किया है। यूनीसेफ ने...,1,synthetic
असम+ केरल+ पुडुचेरी+ तमिलनाडु+ पश्चिम बंगाल की विधान सभाओं के साधारण निर्वाचन+ 2016 – लोक प्रतिनिधित्व अधिनियम+ 1951 की धारा 126 में संदर्भित अवधि के दौरान मीडिया कवरेज के लिए गाइडलाइन।,असम+ केरल+ पुडुचेरी+ तमिलनाडु+ पश्चिम बंगाल की विधान सभाओं के साधारण निर्वाचन+ 2016 – लोक प्रतिनिधित्व अधिनियम+ 1951 की धारा 126 में संदर्भित अवधि के दौरान मीडिया कवरेज।,1,synthetic
रोसेटा स्टोन से हिंदी सीखने को ट्राई किया था लेकिन बहुत स्लो प्रोग्रेस था।,रोसेटा स्टोन से हिंदी सीखने की कोशिश की थी लेकिन बहुत स्लो प्रोग्रेस थी।,3,human
अध्यापक ने उनके को एक सवाल पूछा और वह जवाब देने में हिचकिचा रहा था।,अध्यापक ने उससे एक सवाल पूछा और वह जवाब देने में हिचकिचा रहा था।,2,human
फिर भी+ अतुकान्त और मुक्त छन्द की कविताएं और गद्य गीतों के इस संग्रह को साहित्य में एक होक्स के रूप में नहीं लिया गया।,फिर भी+ अतुकान्त और मुक्त छन्द की कविताओं और गद्य गीतों के इस संग्रह को साहित्य में एक होक्स के रूप में नहीं लिया गया।,1,synthetic
कोविड के कारण बच्चा का स्कूल बंद हो गया था इसलिए ऑनलाइन क्लास लेना पड़ा।,कोविड के कारण बच्चों के स्कूल बंद हो गए थे इसलिए ऑनलाइन क्लासें लेनी पड़ीं।,4,human
रबी के मौसम के दौरान दालें+ तिलहन और सब्जियां उगाई जाती हैं जिसके बाद खरीफ के फसल बोई जाती है।,रबी के मौसम के दौरान दालें+ तिलहन और सब्जियां उगाई जाती हैं जिसके बाद खरीफ की फसल बोई जाती है।,1,synthetic
हमारे मोहल्ले में एक नया दुकान खुला है जहाँ सब कुछ सस्ता मिलता है।,हमारे मोहल्ले में एक नई दुकान खुली है जहाँ सब कुछ सस्ता मिलता है।,2,human
उन्होंने चार कारों खरीदा है परिवार के सदस्यों के लिए इस साल।,उन्होंने चार कारें खरीदी हैं परिवार के सदस्यों के लिए इस साल।,1,human
राज्‍य योजना में स्‍वीकृत परिव्‍यय के मुताबिक इस परियोजना को 2013-14 यानि 31 मार्च+ 2014 तक पूरा कर लिया जाना थे।,राज्‍य योजना में स्‍वीकृत परिव्‍यय के मुताबिक इस परियोजना को 2013-14 यानि 31 मार्च+ 2014 तक पूरा कर लिया जाना था।,1,synthetic
मैं एक कप चाय का पीना चाहता हूँ।,मैं एक कप चाय पीना चाहता हूँ।,1,human
कई फलों टोकरी में रखा है और कुछ खराब हो गया है इसलिए हमें उन्हें जल्दी से खा लेना चाहिए।,कई फल टोकरी में रखे हैं और कुछ खराब हो गए हैं इसलिए हमें उन्हें जल्दी से खा लेना चाहिए।,3,human
इसके अलावा+ 12 वर्ष से अधिक और 26 वर्ष से अधिक आयु के छात्रों द्वारा इनका लाभ नहीं उठाया जा सकते है।,इसके अलावा+ 12 वर्ष से अधिक और 26 वर्ष से अधिक आयु के छात्रों द्वारा इनका लाभ नहीं उठाया जा सकता है।,1,synthetic
वह हमको नहीं देखा इसलिए वह हमको पहचान नहीं पाया उस भीड़ में।,वह हमें नहीं देख पाया इसलिए वह उस भीड़ में हमें पहचान नहीं पाया।,4,human
इस द्वीप में पिछले हफ्ते मूसलाधार बारिश के कारण नदियों में जलस्तर बढ़ने से बाढ़ आ गई थे।,इस द्वीप में पिछले हफ्ते मूसलाधार बारिश के कारण नदियों में जलस्तर बढ़ने से बाढ़ आ गई थी।,1,synthetic
उसने मुझे एक सजेशन दिया।,उसने मुझे एक सुझाव दिया।,1,human
अबान बिन उथमान बिन अफ़ान (105 हिजरी/ 723 ईस्वी को मृत्यु) एक साहबी था+ मुहद्दीथ+ फकीह+ मुफसीर और मुस्लिम इतिहासकार।,अबान बिन उथमान बिन अफ़ान (105 हिजरी/ 723 ईस्वी को मृत्यु) एक साहबी+ मुहद्दीथ+ फकीह+ मुफसीर और मुस्लिम इतिहासकार थे।,2,synthetic
"नॉन सेगमेंट विटिलिगो के निम्नलिखित प्रकार शामिल हैं: सेगमेंट विटिलिगो (एसवी) उपस्थिति, कारण और संबद्ध बीमारियों से प्रसार में अलग है।","नॉन-सेगमेंट विटिलिगो के निम्नलिखित प्रकार शामिल हैं: सेगमेंट विटिलिगो (एसवी) उपस्थिति, कारण और संबद्ध बीमारियों से प्रसार में अलग है।",1,synthetic
उसका एटिट्यूड बहुत नेगेटिव है और वह हमेशा कंप्लेन करता रहता है।,उसका दृष्टिकोण बहुत नकारात्मक है और वह हमेशा शिकायत करता रहता है।,3,human
मैंने पाँच फिल्मों देखी हैं इस हफ्ते और सभी अच्छी थीं।,मैंने पाँच फिल्में देखी हैं इस हफ्ते और सभी अच्छी थीं।,1,human
प्रधानमंत्री नरेंद्र मोदी ने इससे पहले मुख्यमंत्री योगी आदित्यनाथ के साथ किसान क्रेडिट कार्ड और कृषि उत्पाद संगठन (एफपीओ) की शुरूआत की प्रधानमंत्री सम्मान निधि की वर्षगांठ के अवसर पर।,इससे पहले प्रधानमंत्री नरेंद्र मोदी ने मुख्यमंत्री योगी आदित्यनाथ के साथ प्रधानमंत्री सम्मान निधि की वर्षगांठ के अवसर पर किसान क्रेडिट कार्ड और कृषि उत्पाद संगठन (एफपीओ) की शुरूआत की।,1,synthetic
