incorrect,correct,#errors,data_source
जीवन कौशल वो सकारात्मक योग्यता हैं जो व्यक्ति को रोजमर्रा की जरूरतों तथा कठिनाईयों से जुजने मे समर्थ बनाती हैं।,जीवन कौशल वो सकारात्मक योग्यता है जो व्यक्ति को रोजमर्रा की जरूरतों तथा कठिनाईयों से जुजने मे समर्थ बनाती हैं।,2,synthetic
इसमें शीर्ष कोर्ट और विभिन्न उच्च न्यायालयों के जजों के अलावा कई राज्यों के मुख्यमंत्री भी शामिल हुए थे।,इसमें शीर्ष कोर्ट और विभिन्न उच्च न्यायालयों के जजों के अलावा कई राज्यों के मुख्यमंत्री भी शामिल हुए।,1,synthetic
वह बहुत अच्छा गाना गाता है और सभी लोग उसको पसंद करता है इसलिए वह हमारे स्कूल में प्रसिद्ध है।,वह बहुत अच्छा गाना गाती है और सभी लोग उसे पसंद करते हैं इसलिए वह हमारे स्कूल में प्रसिद्ध है।,3,human
"उन्होंने यह भी कहा कि जब किसानों का कर्ज माफ हो सकता है पंजाब, उत्तरप्रदेश, महाराष्ट्र व मध्यप्रदेश में तो हरियाणा के किसानों का क्यों नहीं।","उन्होंने यह भी कहा कि पंजाब, उत्तरप्रदेश, महाराष्ट्र व मध्यप्रदेश में जब किसानों का कर्ज माफ हो सकता है तो हरियाणा के किसानों का क्यों नहीं ।",4,synthetic
मैं गूगल ट्रांसलेट का इस्तेमाल करता हूँ हिंदी सीखने को क्योंकि उच्चारण भी सुना देता है।,मैं गूगल ट्रांसलेट का इस्तेमाल करता हूँ हिंदी सीखने के लिए क्योंकि उच्चारण भी सुना देता है।,1,human
"उन्होंने कहा कि भारत के लोग हैं स्वभावत: शांतिपूर्ण प्रवृति का, लेकिन तो यदि कोई हमारे गौरव को चुनौती देने की कोशिश करता है तो बीएसएफ देंगे मुंहतोड़ जवाब।","उन्होंने कहा कि भारत के लोग स्वभावत: शांतिपूर्ण प्रवृति के हैं, लेकिन यदि कोई हमारे गौरव को चुनौती देने की कोशिश करता है तो बीएसएफ मुंहतोड़ जवाब देगा।",4,synthetic
आपको बता दे कि दिलीप कुमार की बंगला बांद्रा की पाली हिल इलाका मे स्थित है।,आपको बता दें कि दिलीप कुमार का बंगला बांद्रा के पाली हिल इलाके में स्थित है।,5,synthetic
डॉक्टर साहब ने मरीज को चेक किया और उसको दवा प्रिस्क्राइब किया।,डॉक्टर साहब ने मरीज को जाँचा और उसे दवा लिख दी।,3,human
सात लड़कों फुटबॉल खेलता है और बहुत शोर मचाता है जिससे आस-पास रहने वाले लोग परेशान हो जाते हैं।,सात लड़के फुटबॉल खेलते हैं और बहुत शोर मचाते हैं जिससे आस-पास रहने वाले लोग परेशान हो जाते हैं।,3,human
"पुलिस का अनुसार ऐसा कर आरोपियों ने न सिर्फ वाईईआईडीए को नुकसान पहुंचाया, बल्कि धोखाधड़ी के जरिए निजी लाभ भी कमाया।","पुलिस के अनुसार, ऐसा कर आरोपियों ने न सिर्फ वाईईआईडीए को नुकसान पहुंचाया, बल्कि धोखाधड़ी के जरिए निजी लाभ भी कमाया।",4,synthetic
"अन्य कई देशों की तरह, सरकार को बांटा गया है तीन शाखाओं में: कार्यकारी शाखा, विधान शाखा और न्यायिक शाखा।","अन्य कई देशों की तरह, सरकार को तीन शाखाओं में बांटा गया है: कार्यकारी शाखा, विधान शाखा और न्यायिक शाखा।",4,synthetic
इंडस्ट्री में गोविंदा और डेविड धवन की जोड़ी मानी जाती थी बेस्ट एक्टर डायरेक्टर की जोड़ी तो।,इंडस्ट्री में गोविंदा और डेविड धवन की जोड़ी बेहतरीन एक्टर डायरेक्टर की जोड़ी मानी जाती थी।,4,synthetic
मेरे पास एक कलम को है जिससे मैं अपना ड्राइंग बनाता हूँ।,मेरे पास एक कलम है जिससे मैं अपना चित्र बनाता हूँ।,2,human
उसका पिता एक ईमानदार दुकानदार है और हमेशा ग्राहकों के साथ सच्चाई से व्यवहार करता है लेकिन मुनाफा कम मिलता है।,उसके पिता एक ईमानदार दुकानदार हैं और हमेशा ग्राहकों के साथ सच्चाई से व्यवहार करते हैं लेकिन मुनाफा कम मिलता है।,3,human
आज की तारीख में 29 खिलाड़ी अर्हता प्राप्त कर चुकी है 5 खेलों में एवं भारतीय पुरुष हॉकी दल लंदन ओलंपिक में भागीदारी के लिए।,आज की तारीख में 29 खिलाड़ी 5 खेलों में एवं भारतीय पुरुष हॉकी दल लंदन ओलंपिक में भागीदारी के लिए अर्हता प्राप्त कर चुकी है।,3,synthetic
बड़े पैमाने पर अध्ययन सिर्फ यह जांचने के लिए नहीं हैं कि क्या शॉट्स काम करते हैं - उन्हें प्रत्येक संभावित टीका की सुरक्षा की जांच करने की आवश्यकता होती है।,बड़े पैमाने पर अध्ययन सिर्फ यह जांचने के लिए नहीं हैं कि क्या शॉट्स काम करते हैं - उन्हें प्रत्येक संभावित टीके की सुरक्षा की जांच करने की आवश्यकता होती है।,2,synthetic
उस गाय रोज़ सुबह और शाम को दूध देता है और हमारा परिवार इसका उपयोग करता है।,वह गाय रोज़ सुबह और शाम को दूध देती है और हमारा परिवार इसका उपयोग करता है।,2,human
तीन लड़कियाँ क्लास में बैठता है और शिक्षक की बात ध्यान से सुनता है और नोट्स लिखता है।,तीन लड़कियाँ क्लास में बैठती हैं और शिक्षक की बात ध्यान से सुनती हैं और नोट्स लिखती हैं।,3,human
सूत्रों से प्राप्त जानकारी के अनुसार तीन अज्ञात युवकों ने चीप हाउसिज के नजदीक सेक्टर 19-सी में सुरिन्द्र िसंह पर कर दिया हमला।,सूत्रों से प्राप्त जानकारी के अनुसार तीन अज्ञात युवकों ने चीप हाउसिज के नजदीक सेक्टर 19-सी में सुरिन्द्र िसंह पर हमला कर दिया।,1,synthetic
पहले चरण में यह 33 किमी लंबे गलियारों को पैदल चलने और साइकिल चलाने के लिए ट्रैक प्रदान किया जाएगा।,पहले चरण में इन 33 किमी लंबे गलियारों को पैदल चलने और साइकिल चलाने के लिए ट्रैक प्रदान किया जाएगा।,1,synthetic
इस कार्य के चलते कई ट्रेनें रद्द कर दी गई हैं+ जबकि कुछ के रूट में बदलाव किया गए है।,इस कार्य के चलते कई ट्रेनें रद्द कर दी गई हैं+ जबकि् कुछ के रूट में बदलाव किया गया है।,2,synthetic
उसने कहा कि खोज समिति एक बड़ा कदम है लोकपाल के गठन की दिशा में।,उन्होंने कहा कि लोकपाल के गठन की दिशा में खोज समिति एक बड़ा कदम है।,4,synthetic
"नतीजतन, एक किताब का निर्माण में भागीदारी निवेशकों के कुछ वर्गों तक सीमित किया जा सकता है।","नतीजतन, एक किताब के निर्माण में भागीदारी निवेशकों के कुछ वर्गों तक सीमित किया जा सकता है।",1,synthetic
बेहतर यही है कि वह बाहर की दुनिया के बारे में कुछ भी न जाने।,बेहतर यही है कि वह बाहर की दुनिया के बारे में कुछ भी न जाने।,1,synthetic
ड्राइवर ने गाड़ी तेज़ चलाया+ हॉर्न बजाया और सड़क पर आगे निकल गया।,ड्राइवर ने गाड़ी तेज़ चलाई+ हॉर्न बजाया और सड़क पर आगे निकल गया।,1,human
सदूकियों स्वर्गदूतों के अस्तित्व का इन्कार किया और पुनरुत्थान में विश्‍वास नहीं करते थे।,सदूकियों ने स्वर्गदूतों के अस्तित्व का इन्कार किया और पुनरुत्थान में विश्‍वास नहीं करते थे।,3,synthetic
हमारे शहर में एक नया अस्पताल बना है जहाँ बहुत अच्छा डॉक्टर काम करते हैं और गरीब मरीजों का इलाज मुफ्त में करते हैं लेकिन अभी भी बहुत भीड़ रहता है।,हमारे शहर में एक नया अस्पताल बना है जहाँ बहुत अच्छे डॉक्टर काम करते हैं और गरीब मरीजों का इलाज मुफ्त में करते हैं लेकिन अभी भी बहुत भीड़ रहती है।,2,human
पाँच लड़कियों ने गीत गा रहा था और पूरी कक्षा सुन रही थी।,पाँच लड़कियाँ गीत गा रही थीं और पूरी कक्षा सुन रही थी।,2,human
वह आदमी जो रोज़ सुबह-शाम हमारे गली से गुज़रता है+ एक मेहनती व्यक्ति है और अपना परिवार का पालन-पोषण के लिए कड़ी मेहनत करता है लेकिन आर्थिक स्थिति अच्छा नहीं है।,वह आदमी जो रोज़ सुबह-शाम हमारी गली से गुज़रता है+ एक मेहनती व्यक्ति है और अपने परिवार के पालन-पोषण के लिए कड़ी मेहनत करता है लेकिन आर्थिक स्थिति अच्छी नहीं है।,3,human
नवरात्रि में मां दुर्गा का नौ रूप का पूरा विधि-विधान से पूजा किया जाता है।,नवरात्रि में मां दुर्गा के नौ रूपों की पूरे विधि-विधान से पूजा की जाती है।,5,synthetic
"इसकी वजह साफ है । वह यह कि झूठ को बढ़ावा देनेवाला कोई और नहीं, खुद शैतान इब्‌लीस है । — यूहन्‍ना 8: 44.","इसकी वजह साफ है। वह यह कि झूठ को बढ़ावा देने वाला कोई और नहीं, खुद शैतान इब्लीस है।—यूहन्ना 8:44.",3,synthetic
यह देश का ऐसा एकमात्र इस्पात कारखाना है जिसे मिला है प्रमाणपत्र इन सभी क्षेत्रों में।,यह देश का ऐसा एकमात्र इस्पात कारखाना है जिसे इन सभी क्षेत्रों में प्रमाणपत्र मिला है।,4,synthetic
इस गाँव में कई घरों हैं जो लकड़ी से बने हुए हैं।,इस गाँव में कई घर लकड़ी से बने हुए हैं।,2,human
भारत का वन अधिनियम के अनुसार किसी भी जानवर या पक्षी का शिकार करना दंडनीय अपराधों है।,भारत के वन अधिनियम के अनुसार किसी भी जानवर या पक्षी का शिकार करना दंडनीय अपराध है।,4,synthetic
मेरी माँ और बहन बाजार गई और वहां से कई सामान खरीदकर लाया घर।,मेरी माँ और बहन बाजार गईं और वहां से कई सामान खरीदकर घर लाईं।,2,human
मेरा दोस्त एक अच्छा गाना गाया और सब लोग उसे तालियाँ बजाया।,मेरे दोस्त ने एक अच्छा गाना गाया और सब लोगों ने उसके लिए तालियाँ बजाईं।,4,human
प्रोफेसर साहब कक्षा में आया और हमें पाठ पढ़ाया जो बहुत रोचक था।,प्रोफेसर साहब कक्षा में आए और हमें पाठ पढ़ाया जो बहुत रोचक था।,1,human
प्रधानमंत्री श्री नरेन्‍द्र मोदी ने वाराणसी में मडुआडीह रेलवे स्‍टेशन और पटना का बीच एक ट्रेन को झंडी दिखाकर रवाना किया।,प्रधानमंत्री श्री नरेन्‍द्र मोदी ने वाराणसी में मडुआडीह रेलवे स्‍टेशन और पटना के बीच एक ट्रेन को झंडी दिखाकर रवाना किया।,4,synthetic
हमने एक नया फिल्म को देखा जो हाल ही में रिलीज़ हुई है।,हमने एक नई फिल्म देखी जो हाल ही में रिलीज़ हुई है।,2,human
पत्तन क्षेत्रक से संबंधित कुल 276 परियोजनाएं (जिसमें 12.40 बिलियन का अमेरिकी डॉलर का निवेश शामिल है) को कार्यक्रम का अधीन 2011-12 तक कार्यान्वयन के लिए अभिचिन्हांकित किया गया था।,पत्तन क्षेत्रक से संबंधित कुल 276 परियोजनाएं (जिसमें 12.40 बिलियन अमेरिकी डॉलर का निवेश शामिल है) को कार्यक्रम के अधीन 2011-12 तक कार्यान्वयन के लिए अभिचिन्हांकित किया गया था।,4,synthetic
मैं कल से अपना डाइट प्लान शुरू करता हूँ क्योंकि मेरा वज़न बढ़ गया है और डॉक्टर ने कहा है कि मुझे एक्सरसाइज़ भी करना चाहिए और जंक फूड से बचना चाहिए।,मैं कल से अपनी आहार योजना शुरू करूँगा क्योंकि मेरा वज़न बढ़ गया है और डॉक्टर ने कहा है कि मुझे व्यायाम भी करना चाहिए और जंक फूड से बचना चाहिए।,4,human
"जय जवान, जय किसान और जय विज्ञान और जय अनुसंधान बनें रास्ता नए भारत का।","जय जवान, जय किसान और जय विज्ञान और जय अनुसंधान नए भारत का रास्ता बनें।",4,synthetic
राज्य गवर्नमेंट मुख्यमंत्री फ्री मेडिसिन स्कीम का दायरा बढ़ाते हुए इसमें हार्ट डिजीज+ कैंसर व किडनी जैसे रोगों के ट्रीटमेंट के लिए भी मेडिसिन उपलब्ध करा रही है।,राज्य सरकार मुख्यमंत्री निःशुल्क दवा योजना का दायरा बढ़ाते हुए इसमें हृदय रोग+ कैंसर व किडनी जैसे रोगों के इलाज के लिए भी दवाइयां उपलब्ध करा रही है।,3,synthetic
बच्चे छुट्टी के दिन में घर पर आराम करते हैं और अपना मनपसंद खेल खेलते हैं।,बच्चे छुट्टी के दिनों में घर पर आराम करते हैं और अपने मनपसंद खेल खेलते हैं।,2,human
वह औरत जो हमारे मकान की सफाई करता है+ बहुत मेहनती है और अपना काम ईमानदारी से करता है।,वह औरत जो हमारे मकान की सफाई करती है+ बहुत मेहनती है और अपना काम ईमानदारी से करती है।,2,human
अगर आप चाहते हैं+ तो मैं आपकी मदद करता हूँ और आपका काम पूरा करता हूँ।,अगर आप चाहते हैं+ तो मैं आपकी मदद करूँगा और आपका काम पूरा करूँगा।,1,human
आज ऑफिस मीटिंग में बॉस ने टार्गेट बढ़ाने को कहा लेकिन सैलरी नहीं बढ़ाएंगे।,आज कार्यालय बैठक में मालिक ने लक्ष्य बढ़ाने को कहा लेकिन वेतन नहीं बढ़ाएंगे।,5,human
"जिससे दो लोगों की मौत हो गई, जबकि तीन लोग गंभीर रूप से घायल हो गया।","जिससे दो लोगों की मौत हो गई,जबकि तीन लोग गंभीर रूप से घायल हो गए।",4,synthetic
इससे न सिर्फ वे शारीरिक से बल्कि मानसिक रूप से भी लड़ सकें पूरी मजबूती के साथ इस महामारी से।,इससे न सिर्फ वे शारीरिक से बल्कि मानसिक रूप से भी पूरी मजबूती के साथ इस महामारी से लड़ सकें।,3,synthetic
यहूदा ने यीशु को सौंपकर उसके दुश्‍मनों के हाथों “एक नेक इंसान का खून का सौदा ” किया था।,यहूदा ने यीशु को उसके दुश्‍मनों के हाथों सौंपकर “एक नेक इंसान के खून का सौदा ” किया ।,4,synthetic
मैं कल से नया नौकरी शुरू करता हूँ और बहुत नर्वस हूँ इसके लिए।,मैं कल से नई नौकरी शुरू करूँगा और इसके लिए बहुत नर्वस हूँ।,3,human
सच्चे मसीही ठहराए हुए अधिकारियों की इज़्ज़त करना और उनकी बातें मानना ज़रूरी समझते हैं।,सच्चे मसीही ठहराए हुए अधिकारियों की इज़्ज़त करना और उनकी बातें मानना ज़रूरी समझते हैं ।,1,synthetic
आकाशों और धरती में जो कुछ है का है अल्लाह ही। निस्संदेह अल्लाह ही है निस्पृह+ स्वतः प्रशंसित।,आकाशों और धरती में जो कुछ है अल्लाह ही का है। निस्संदेह अल्लाह ही निस्पृह+ स्वतः प्रशंसित है।,3,synthetic
इंडोनेशिया और इथियोपिया में हुई दो भीषण विमान दुर्घटनाओं में 346 लोग मारे गए थे।,इंडोनेशिया और इथियोपिया में हुई दो भीषण एयरक्राफ्ट दुर्घटनाओं में 346 लोग मारे गए थे।,1,synthetic
पंजाब और हरियाणा के किसानों द्वारा दिल्ली की सिंघू और टिकरी सीमाओं पर शांतिपूर्ण धरना जारी रहे।,पंजाब और हरियाणा के किसानों द्वारा दिल्ली की सिंघू और टिकरी सीमाओं पर शांतिपूर्ण धरना जारी रहा।,1,synthetic
अनेक युवा इन दिनों विदेश जाकर पढ़ाई करता है और अनुभव प्राप्त करता है।,अनेक युवा इन दिनों विदेश जाकर पढ़ाई करते हैं और अनुभव प्राप्त करते हैं।,4,human
पूरा दिन वे बिस्तर पर लेटे यही सोचते रहते कि अगला फसल तक उनका देहांत हो जाएगा।,पूरा दिन वे बिस्तर पर लेटे यही सोचते रहते कि अगली फसल तक उनका देहांत हो जाएगा।,4,synthetic
बालूगंज थाना पुलिस ने महिला जज के शिकायत पर आरोपी के खिलाफ आईटी एक्ट के तहत मामला दर्ज किया है।,बालूगंज थाना पुलिस ने महिला जज की शिकायत पर आरोपी के खिलाफ आईटी एक्ट के तहत मामला दर्ज किया है।,2,synthetic
वारदात के बाद आरोपी ने धमकाते हुए धमकी दी किसी को भी बताने पर जान से मारने की।,वारदात के बाद आरोपी ने धमकाते हुए किसी को भी बताने पर जान से मारने की धमकी दी।,4,synthetic
कांग्रेस ने नेहरू जयंती पर आयोजित होने वाले इस सम्मेलन में प्रधानमंत्री नरेंद्र मोदी सहित भाजपा का किसी नेता को आमंत्रित नहीं किया।,कांग्रेस ने नेहरू जयंती पर आयोजित होने वाले इस सम्मेलन में प्रधानमंत्री नरेंद्र मोदी सहित भाजपा के किसी नेता को आमंत्रित नहीं किया है।,4,synthetic
उसका होम वर्क कंप्लीट करने के बाद वह गेम्स खेलता है और रिलैक्स करता है।,उसका गृहकार्य पूर्ण करने के बाद वह खेल खेलता है और आराम करता है।,4,human
चार आमों खराब हो गया है और हमें उसको फेंकना पड़ेगा जिससे हमें बहुत दुख हो रहा है।,चार आम खराब हो गए हैं और हमें उन्हें फेंकना पड़ेगा जिससे हमें बहुत दुख हो रहा है।,3,human
मुझे लगता है आज बारिश होगा। बादल देखो कितना काला है।,मुझे लगता है आज बारिश होगी। बादल देखो कितने काले हैं।,2,human
आजकल हर रेस्तराँ में क्यूआर कोड मेन्यू रखा है जो मोबाइल से स्कैन करके देख सकते हैं।,आजकल हर रेस्तराँ में क्यूआर कोड मेन्यू रखे हैं जो मोबाइल से स्कैन करके देख सकते हैं।,1,human
हमारा घर का छत लीक हो रहा है इसलिए बारिश में पानी गिरता रहता है अंदर।,हमारे घर की छत लीक हो रही है इसलिए बारिश में पानी गिरता रहता है अंदर।,3,human
राम ने अपने भाई को बुलाया और उनसे मदद मांगी अपने काम में।,राम ने अपने भाई को बुलाया और उससे अपने काम में मदद मांगी।,1,human
आज बारिश में भीग गया था। कपड़ा गीला हो गया।,आज बारिश में भीग गया था। कपड़े गीले हो गए।,3,human
मेरे मामा और मामी दोनों डॉक्टर है और अच्छा इलाज करता है मरीजों का।,मेरे मामा और मामी दोनों डॉक्टर हैं और मरीजों का अच्छा इलाज करते हैं।,2,human
सूखे के कारण 50-75 आधार अंकों की तेजी आ सकती है अधिक से अधिक महंगाई में।,सूखे के कारण महंगाई में अधिक से अधिक 50-75 आधार अंकों की तेजी आ सकती है।,4,synthetic
मध्यप्रदेश के इंदौर में मृत पाया गए कौवों में बर्ड फ्लू वायरस की पुष्टि हुई है।,मध्यप्रदेश के इंदौर में मृत पाए गए कौवों में बर्ड फ्लू वायरस की पुष्टि हुई है।,1,synthetic
"बारहबाँ खण्ड अनुक्रमणिका का होगा, जिसमें रॉयल अठपेजी के दो हजार पृष्ठ या फिर रॉयल चारपेजी के एक हज़ार पृष्ठ रहेंगी।","बारहबाँ खण्ड अनुक्रमणिका का होगा, जिसमें रॉयल अठपेजी के दो हजार पृष्ठ या फिर रॉयल चारपेजी के एक हज़ार पृष्ठ रहेंगे।",1,synthetic
बहुत सारे गायों वहाँ चर रहा था जब मैं वहाँ से गुज़र रहा था।,बहुत सारी गायें वहाँ चर रही थीं जब मैं वहाँ से गुज़र रहा था।,2,human
सारे गांव के लोग मेले में जमा हुआ था और खूब आनंद लिया उस दिन।,सारे गांव के लोग मेले में जमा हुए थे और उस दिन खूब आनंद लिया।,2,human
जबकि समृद्ध देशों में परिवार का पालन - पोषण करना अधिकाधिक कठिन होता जा रहा है+ विकासशील देशों में ऐसा करना अकसर इससे भी ज़्यादा कठिन चुनौती प्रस्तुत करते है।,जबकि समृद्ध देशों में परिवार का पालन - पोषण करना अधिकाधिक कठिन होता जा रहा है+ विकासशील देशों में ऐसा करना अकसर इससे भी ज़्यादा कठिन चुनौती प्रस्तुत करता है ।,1,synthetic
आम मानदंडों का अनुरूप प्रत्येक अंतर्राष्ट्रीय कोच का अनुबंध एक ओलंपिक चक्र के लिये होता है।,आम मानदंडों के अनुरूप प्रत्येक अंतर्राष्ट्रीय कोच का अनुबंध एक ओलंपिक चक्र के लिये होता है।,3,synthetic
मैं पिछले साल केरल का बैकवाटर देखने को गया था और नौका यात्रा बहुत शांतिदायक था।,मैं पिछले साल केरल के बैकवाटर देखने गया था और नौका यात्रा बहुत शांतिदायक थी।,3,human
प्रत्येक ग्रुप की टॉप दो टीमें और चार बेस्ट थर्ड पोजीशन की टीमें+ 16 के राउंड में आगे बढ़ेगी।,प्रत्येक समूह की शीर्ष दो टीमें और चार सर्वश्रेष्ठ तीसरें स्थान की टीमें+ 16 के दौर में आगे बढ़ेगी।,4,synthetic
अभी तक इस पर नहीं की है कोई टिप्पणी न ही आईएस और न ही तालिबान ने।,अभी तक इस पर न ही आईएस और न ही तालिबान ने कोई टिप्पणी की है।,4,synthetic
"उन्होंने बोला, ‘‘मुझे लगता है कि टेस्ट टीम में भी काफी मौके हैं, विशेषकर एक बल्लेबाज के रूप में और साथ ही विकेटकीपिंग स्थान के लिए भी।","उन्होंने कहा, ‘‘मुझे लगता है कि टेस्ट टीम में भी काफी मौके हैं, विशेषकर एक बल्लेबाज के रूप में और साथ ही विकेटकीपिंग स्थान के लिए भी।",1,synthetic
यह कैश आम तौर पर बहुत कम कैशिंग समय - एक मिनट का आदेश पर - काम करता है।,ये कैश आम तौर पर बहुत कम कैशिंग समय - एक मिनट के क्रम पर - पर काम करते हैं।,4,synthetic
"उन्होंने कहा कि हम सिर्फ 5 सीटों पर चुनाव नहीं लड़ने जा रहे हैं, हम एआईडीएमके साथ को गठबंधन में 40 सीटों में चुनाव लड़ने जा रहे हो।","उन्होंने कहा कि हम सिर्फ 5 सीटों पर चुनाव नहीं लड़ने जा रहे हैं, हम एआईडीएमके के साथ गठबंधन में 40 सीटों पर चुनाव लड़ने जा रहे हैं।",4,synthetic
‘पारदर्शिता’ के मुद्दे पर निकाय चुनाव में भाजपा का नेतृत्व करने वाले फडणवीस ने कहा कि उनकी पार्टी रहना पसंद करेगी बीएमसी में निगरानी करने वाले की भूमिका में।,‘पारदर्शिता’ के मुद्दे पर निकाय चुनाव में भाजपा का नेतृत्व करने वाले फडणवीस ने कहा कि उनकी पार्टी बीएमसी में निगरानी करने वाले की भूमिका में रहना पसंद करेगी।,4,synthetic
मेरे ऑफिस के सभी कर्मचारी कड़ी मेहनत करता है और कंपनी को लाभ पहुंचाता है।,मेरे ऑफिस के सभी कर्मचारी कड़ी मेहनत करते हैं और कंपनी को लाभ पहुंचाते हैं।,1,human
उनके घर में भय रहित कुशल रहता है+ और गॉड की स्टिक उन पर नहीं पड़ती।,उनके घर में भयरहित कुशल रहता है+ और ईश्‍वर की छड़ी उन पर नहीं पड़ती।,2,synthetic
वह सब दिन तुम्हारे को याद करती है क्योंकि तुम उसके अच्छे दोस्त हो।,वह सारा दिन तुम्हें याद करती है क्योंकि तुम उसके अच्छे दोस्त हो।,2,human
"उनका नाम, जिमी स्मिथ है और उसने मुझे एक कहानी सुनाई जो कि उनके लोगों के बीच बताई जाती है, जो खुद को कवीकवासूतीनुकसव कहते हैं।","उनका नाम, जिमी स्मिथ है और उन्होंने मुझे एक कहानी सुनाई जो कि उनके लोगों के बीच बताई जाती है, जो खुद को कवीकवासूतीनुकसव कहते हैं।",3,synthetic
इसमें आश्चर्य नहीं है कि भारत में ज्यादातर दोपहिया हादसों की वजह से सिर में चोट आता है।,इसमें आश्चर्य नहीं है कि भारत में ज्यादातर दोपहिया हादसों की वजह से सिर में चोट आती है।,1,synthetic
रिक्शा वाले ने ज्यादा पैसे माँगा। मीटर से जाने को कहा।,रिक्शा वाले ने ज्यादा पैसे माँगे। मीटर से जाने को कहा।,1,human
"बैंक खातों, पैन कार्ड, मोबाइल सर्विस, पासपोर्ट और यहां तक ​​कि ड्राइविंग लाइसेंस सहित सभी सेवाओं के लिए अनिवार्य कर दी गई है विशिष्ट पहचान संख्या।","बैंक खातों, पैन कार्ड, मोबाइल सर्विस, पासपोर्ट और यहां तक ​​कि ड्राइविंग लाइसेंस सहित सभी सेवाओं के लिए विशिष्ट पहचान संख्या अनिवार्य कर दी गई है।",4,synthetic
इंटरनेट की स्पीड बहुत धीमा है। वीडियो नहीं चल रहा।,इंटरनेट की स्पीड बहुत धीमी है। वीडियो नहीं चल रहा।,1,human
आपको बता दें कि इस गाना को टी-सीरीज़ और भूषण कुमार द्वारा प्रेज़ेंट किया जा रहे है।,आपको बता दें कि इस गाने को टी-सीरीज़ और भूषण कुमार द्वारा प्रेज़ेंट किया जा रहा है।,2,synthetic
एक ही बार पूरा रकम भरने को दो परसेंट छूट देने का घोषणा भी एनर्जी मिनिस्टर नितिन राऊत ने किया है।,एक ही बार पूरी रकम भरने पर दो प्रतिशत छूट देने की घोषणा भी उर्जा मंत्री नितिन राऊत ने की है।,6,synthetic
सूत्रों के अनुसार मंगलवार सुबह लड़के के माता-पिता राकेश सिंह और मंजू अपने काम के लिए गए थे पहले।,सूत्रों के अनुसार मंगलवार सुबह लड़के के माता-पिता राकेश सिंह और मंजू अपने काम के लिए गए थे।,1,synthetic
हमारे गाँव में एक पुराना कुआँ है जहाँ से सब लोग पानी भरकर ले जाता है।,हमारे गाँव में एक पुराना कुआँ है जहाँ से सब लोग पानी भरकर ले जाते हैं।,1,human
