incorrect,correct,#errors,data_source
सभी लड़कों मैदान में खेल रहा है जबकि लड़कियाँ पढ़ रही हैं।,सभी लड़के मैदान में खेल रहे हैं जबकि लड़कियाँ पढ़ रही हैं।,2,human
मैं गंगा नदी देखने को गया था वाराणसी में यह बहुत पवित्र जगह है हिंदुओं के लिए।,मैं गंगा नदी देखने गया था वाराणसी में यह बहुत पवित्र जगह है हिंदुओं के लिए।,1,human
यह गाँव के लोग बहुत सीधे-सादे हैं और एक-दूसरे की मदद करने में हमेशा तत्पर रहते हैं।,इस गाँव के लोग बहुत सीधे-सादे हैं और एक-दूसरे की मदद करने में हमेशा तत्पर रहते हैं।,1,human
हमारे मोहल्ले में कचरे की समस्या बहुत गंभीर हो गया है क्योंकि नगर निगम का लोग नियमित रूप से कचरा नहीं उठाते और लोग भी गली में फेंक देते हैं जिससे बीमारी फैलने का खतरा रहता है।,हमारे मोहल्ले में कचरे की समस्या बहुत गंभीर हो गई है क्योंकि नगर निगम के लोग नियमित रूप से कचरा नहीं उठाते और लोग भी गली में फेंक देते हैं जिससे बीमारी फैलने का खतरा रहता है।,2,human
वह लड़की जो मेरे पास रहता है+ रोज़ सुबह अपना छत पर योग करता है और शाम को गिटार बजाता है जिससे बहुत मधुर संगीत निकलता है और सुनने में अच्छा लगता है।,वह लड़की जो मेरे पास रहती है+ रोज़ सुबह अपनी छत पर योग करती है और शाम को गिटार बजाती है जिससे बहुत मधुर संगीत निकलता है और सुनने में अच्छा लगता है।,4,human
आजकल हर रेस्तराँ में क्यूआर कोड मेन्यू रखा है जो मोबाइल से स्कैन करके देख सकते हैं।,आजकल हर रेस्तराँ में क्यूआर कोड मेन्यू रखे हैं जो मोबाइल से स्कैन करके देख सकते हैं।,1,human
मेरा भाई कल अपना दोस्तों के साथ ट्रैकिंग पर गया था और शाम तक बहुत थका हुआ वापस आया था।,मेरा भाई कल अपने दोस्तों के साथ पदयात्रा पर गया था और शाम तक बहुत थका हुआ वापस आया था।,2,human
मुझे लगता है आज बारिश होगा। बादल देखो कितना काला है।,मुझे लगता है आज बारिश होगी। बादल देखो कितने काले हैं।,2,human
आजकल मैं इंडियन फेस्टिवल में जाना पसंद करता हूँ क्योंकि कल्चर को समझने में मदद मिलता है।,आजकल मैं इंडियन फेस्टिवल में जाना पसंद करता हूँ क्योंकि कल्चर समझने में मदद मिलती है।,2,human
पंजाबी छोले भटूरे खाने को गया था अमृतसर में जो बहुत तीखा और मसालेदार था।,पंजाबी छोले भटूरे खाने गया था अमृतसर में जो बहुत तीखे और मसालेदार थे।,3,human
भारत में त्यौहार मनाने का तरीका बहुत धूमधाम से होता है सब परिवार मिलकर मनाता है।,भारत में त्यौहार मनाने के तरीके बहुत धूमधाम से होते हैं सब परिवार मिलकर मनाते हैं।,4,human
मैंने वहां पर उनको देखा था लेकिन वह मुझको नहीं देख पाया शायद।,मैंने वहां पर उसे देखा था लेकिन शायद वह मुझे नहीं देख पाया।,3,human
उस लड़के हमेशा अपने परिवार की मदद करते हैं और घर के सभी काम में हाथ बँटाते हैं।,वे लड़के हमेशा अपने परिवार की मदद करते हैं और घर के सभी काम में हाथ बँटाते हैं।,1,human
मैं अगले माह अपना घर बदलने वाला हूँ और नए शहर में जा रहा हूँ।,मैं अगले माह अपना घर बदलने वाला हूँ और नए शहर में जा रहा हूँ।,1,human
जो गुरु और शिष्य इस आश्रम में रहता है+ वह हमेशा ध्यान और योग करता है और सादा जीवन जीता है।,जो गुरु और शिष्य इस आश्रम में रहते हैं+ वह हमेशा ध्यान और योग करते हैं और सादा जीवन जीते हैं।,3,human
निर्देशक महोदय ने कलाकारों से कहा कि तुम सब अपना अभिनय बेहतर करो।,निर्देशक महोदय ने कलाकारों से कहा कि आप सब अपना अभिनय बेहतर करें।,1,human
कल हमारा स्कूल में पेरेंट्स मीटिंग है इसलिए मम्मी पापा आएगा स्कूल।,कल हमारे स्कूल में पेरेंट्स मीटिंग है इसलिए मम्मी पापा आएँगे स्कूल।,2,human
हमारे कॉलेज में हर साल एक बड़ा सांस्कृतिक कार्यक्रम होता है जिसमें सभी छात्र भाग लेते हैं और अपना प्रतिभा दिखाते हैं लेकिन इस साल ऑनलाइन करना पड़ेगा कोरोना की वजह से।,हमारे कॉलेज में हर साल एक बड़ा सांस्कृतिक कार्यक्रम होता है जिसमें सभी छात्र भाग लेते हैं और अपनी प्रतिभा दिखाते हैं लेकिन इस साल ऑनलाइन करना पड़ेगा कोरोना की वजह से।,1,human
मैं कल अपना माता-पिता के साथ हॉस्पिटल गया था क्योंकि मेरे पिता जी को चेकअप कराना था और डॉक्टर ने कहा था कि सब कुछ नॉर्मल है लेकिन हेल्दी डाइट लेना चाहिए।,मैं कल अपने माता-पिता के साथ अस्पताल गया था क्योंकि मेरे पिता जी को जाँच करानी थी और डॉक्टर ने कहा था कि सब कुछ सामान्य है लेकिन स्वस्थ आहार लेना चाहिए।,6,human
तुम कौन सा राज्य से आए हो? मैं केरल से हूँ।,तुम किस राज्य से आए हो? मैं केरल से हूँ।,1,human
अनेक कहानियों इस पुस्तक में है जिसे मैंने आज ही खरीदा है।,अनेक कहानियाँ इस पुस्तक में हैं जिसे मैंने आज ही खरीदा है।,2,human
आप और आपके परिवार के सभी सदस्य कल हमारे घर आएगा खाना खाने।,आप और आपके परिवार के सभी सदस्य कल हमारे घर खाना खाने आएँगे।,2,human
वे सब बच्चों खेल रहा है और बहुत शोर मचा रहा है।,वे सब बच्चे खेल रहे हैं और बहुत शोर मचा रहे हैं।,2,human
मेरे पास चार कुर्सियों हैं जिन पर मेहमान बैठेंगे।,मेरे पास चार कुर्सियाँ हैं जिन पर मेहमान बैठेंगे।,1,human
गुरुजी ने आशीर्वाद दिया और कहा कि तुम जीवन में बहुत उन्नति करो बेटा।,गुरुजी ने आशीर्वाद दिया और कहा कि आप जीवन में बहुत उन्नति करें बेटा।,2,human
मैं हर रविवार अपना पूरा परिवार के साथ मंदिर जाता हूँ और भगवान से सबकी खुशी की प्रार्थना करता हूँ।,मैं हर रविवार अपने पूरे परिवार के साथ मंदिर जाता हूँ और भगवान से सबकी खुशी की प्रार्थना करता हूँ।,2,human
मेरे मित्र का बेटा बहुत मेधावी है और हमेशा अपना पाठ अच्छी तरह से याद करता है लेकिन खेल में रुचि नहीं लेता।,मेरे मित्र का बेटा बहुत मेधावी है और हमेशा अपने पाठ अच्छी तरह से याद करता है लेकिन खेल में रुचि नहीं लेता।,1,human
कोरोना का समय में जब लॉकडाउन लगा था तो हमारे पूरे फैमिली को घर में रहना पड़ा था और बच्चे बहुत बोर हो रहे थे क्योंकि वे स्कूल नहीं जा सकते थे।,कोरोना के समय में जब तालाबंदी लगी थी तो हमारे पूरे परिवार को घर में रहना पड़ा था और बच्चे बहुत ऊब रहे थे क्योंकि वे स्कूल नहीं जा सकते थे।,5,human
मैंने पत्र को लिखा और उसे डाक द्वारा भेज दिया।,मैंने पत्र लिखा और उसे डाक द्वारा भेज दिया।,1,human
पाँच पुलिसवालों वहाँ खड़ा था और भीड़ को नियंत्रित कर रहा था।,पाँच पुलिसवाले वहाँ खड़े थे और भीड़ को नियंत्रित कर रहे थे।,2,human
मैं तुम्हें कल देखता हूँ और तुम्हें पुस्तक दे दूँगा।,मैं तुम्हें कल देखूँगा और तुम्हें पुस्तक दे दूँगा।,1,human
कैमस्कैनर ऐप से हिंदी डॉक्यूमेंट स्कैन करने को कोशिश किया था लेकिन क्वालिटी अच्छा नहीं था।,कैमस्कैनर ऐप से हिंदी डॉक्यूमेंट स्कैन करने की कोशिश की थी लेकिन क्वालिटी अच्छी नहीं थी।,4,human
आपकी बहनें सभी बहुत अच्छा गाना गाता है और लोगों का मन मोह लेता है।,आपकी बहनें सभी बहुत अच्छा गाना गाती हैं और लोगों का मन मोह लेती हैं।,4,human
वर्चुअल मीटिंग में कैमरा ऑन करना पड़ता है लेकिन माइक म्यूट करके रखना बेहतर होता है।,आभासी बैठक में कैमरा चालू करना पड़ता है लेकिन माइक मौन करके रखना बेहतर होता है।,3,human
मेरा भाई कल आया था लेकिन अब वह वापस चला गया है।,मेरा भाई कल आया था लेकिन अब वह वापस चला गया है।,1,human
मोहन और सोहन+ जो इस कॉलेज में पढ़ता है+ वह अच्छे अंकों से पास हो गया है।,मोहन और सोहन+ जो इस कॉलेज में पढ़ते हैं+ वे अच्छे अंकों से पास हो गए हैं।,2,human
मैं भारत का स्टार्टअप इकोसिस्टम के बारे में जानने को बहुत उत्सुक हूँ यंग एंटरप्रेन्योर बहुत एक्टिव है।,मैं भारत के स्टार्टअप इकोसिस्टम के बारे में जानने के लिए बहुत उत्सुक हूँ यंग एंटरप्रेन्योर बहुत एक्टिव हैं।,3,human
उसके पास कई पुरानी चीजों हैं जिन्हें वह संभालकर रखता है।,उसके पास कई पुरानी चीजें हैं जिन्हें वह संभालकर रखता है।,1,human
मैं भारत का ट्रेडिशनल कपड़े पहनने को सीख रहा हूँ कुर्ता पजामा बहुत कम्फर्टेबल लगता है।,मैं भारत के ट्रेडिशनल कपड़े पहनना सीख रहा हूँ कुर्ता पजामा बहुत कम्फर्टेबल लगते हैं।,3,human
मेरी माँ और बहन बाजार गया है और सब्जियाँ लाया है जो हम आज रात के खाने में खाएंगे।,मेरी माँ और बहन बाजार गई हैं और सब्जियाँ लाई हैं जो हम आज रात के खाने में खाएंगे।,3,human
हमारा गैस का कनेक्शन कटवाना है क्योंकि पाइपलाइन नहीं आ रहा इस इलाके में।,हमारे गैस का कनेक्शन कटवाना है क्योंकि पाइपलाइन नहीं आ रही इस इलाके में।,2,human
मैं कल जाता हूँ तुम्हारे घर पर और हम साथ खाना खाएँगे।,मैं कल जाऊँगा तुम्हारे घर पर और हम साथ खाना खाएँगे।,1,human
जो लड़का और लड़की वहां खड़ा है+ वह मेरा भाई और बहन है और वह कॉलेज जाता है।,जो लड़का और लड़की वहां खड़े हैं+ वे मेरे भाई और बहन हैं और वे कॉलेज जाते हैं।,4,human
हमारे गाँव में बिजली की समस्या पिछले कई महीनों से चल रहा है क्योंकि ट्रांसफार्मर खराब हो गया है और सरकारी अधिकारी कहते रहते हैं कि जल्दी ठीक करा देंगे लेकिन अभी तक कुछ नहीं हुआ।,हमारे गाँव में बिजली की समस्या पिछले कई महीनों से चल रही है क्योंकि ट्रांसफार्मर खराब हो गया है और सरकारी अधिकारी कहते रहते हैं कि जल्दी ठीक करा देंगे लेकिन अभी तक कुछ नहीं हुआ।,1,human
रसोई गैस में आग नहीं आ रहा। सिलिंडर खाली हो गया है।,रसोई गैस में आग नहीं आ रही। सिलिंडर खाली हो गया है।,1,human
यह शिक्षक छात्रों को बहुत अच्छा पढ़ाता है और हमेशा उनके भविष्य के बारे में सोचता रहता है।,यह शिक्षक छात्रों को बहुत अच्छा पढ़ाते हैं और हमेशा उनके भविष्य के बारे में सोचते रहते हैं।,2,human
यह बुक बहुत इंटरेस्टिंग है। तुम भी पढ़ो।,यह पुस्तक बहुत रोचक है। तुम भी पढ़ो।,2,human
वह अभी घर से निकलता है और ऑफिस जाता है अपनी कार से।,वह अभी घर से निकलेगा और अपनी कार से ऑफिस जाएगा।,2,human
मेरी चार बहनें और दो भाई है जो अलग-अलग जगहों पर रहता है।,मेरी चार बहनें और दो भाई हैं जो अलग-अलग जगहों पर रहते हैं।,3,human
तुम कब जाओगी अपने माता-पिता से मिलने उनके गाँव में?।,तुम कब जाओगे अपने माता-पिता से मिलने उनके गाँव में?।,1,human
मैं अमिताभ बच्चन का फिल्म देखने को बहुत पसंद करता हूँ क्योंकि बहुत अच्छा एक्टिंग करता है।,मैं अमिताभ बच्चन की फिल्में देखना बहुत पसंद करता हूँ क्योंकि बहुत अच्छी एक्टिंग करते हैं।,5,human
क्या तुम मेरेको एक गिलास पानी देगा? मुझे बहुत प्यास लगी है।,क्या तुम मुझे एक गिलास पानी दोगे? मुझे बहुत प्यास लगी है।,2,human
मैं कल से अपना नया काम शुरू करूँगा और बहुत उत्साहित हूँ क्योंकि यह मेरा पसंदीदा क्षेत्र का काम है।,मैं कल से अपना नया काम शुरू करूँगा और बहुत उत्साहित हूँ क्योंकि यह मेरे पसंदीदा क्षेत्र का काम है।,1,human
वह आदमी के पास एक बड़ा मकान है जिसमें कई कमरे हैं और उस के परिवार खुशी से रहता है।,उस आदमी के पास एक बड़ा मकान है जिसमें कई कमरे हैं और उसका परिवार खुशी से रहता है।,2,human
उन्होंने चार कारों खरीदा है परिवार के सदस्यों के लिए इस साल।,उन्होंने चार कारें खरीदी हैं परिवार के सदस्यों के लिए इस साल।,1,human
मेरे पास कई पुस्तकों है जिसको मैं पढ़ना चाहता हूँ और फिर अपने दोस्तों को भी देना चाहता हूँ।,मेरे पास कई पुस्तकें हैं जिन्हें मैं पढ़ना चाहता हूँ और फिर अपने दोस्तों को भी देना चाहता हूँ।,2,human
प्रबंधक महोदय ने कर्मचारियों से कहा कि तुम सब समय पर काम पूरा करो।,प्रबंधक महोदय ने कर्मचारियों से कहा कि आप सब समय पर काम पूरा करें।,1,human
उसके पास कई गाड़ियों हैं पर वह हमेशा बस से यात्रा करता है।,उसके पास कई गाड़ियाँ हैं पर वह हमेशा बस से यात्रा करता है।,1,human
कई युवक और युवतियां कॉलेज से निकला और बस स्टॉप की ओर बढ़ने लगा।,कई युवक और युवतियां कॉलेज से निकले और बस स्टॉप की ओर बढ़ने लगे।,1,human
मैं आपसे को पूछना चाहता हूँ कि क्या आप मेरी मदद कर सकते हैं?।,मैं आपसे पूछना चाहता हूँ कि क्या आप मेरी मदद कर सकते हैं?।,1,human
मेरा फ्लैट का रेंट इतना महंगा है कि सैलरी का आधा हिस्सा चला जाता है।,मेरे फ्लैट का किराया इतना महंगा है कि तनख्वाह का आधा हिस्सा चला जाता है।,3,human
उसका माँ रोज़ सुबह पाँच बजे उठकर नहाती है और फिर पूजा करके परिवार के लिए नाश्ता बनाती है।,उसकी माँ रोज़ सुबह पाँच बजे उठकर नहाती हैं और फिर पूजा करके परिवार के लिए नाश्ता बनाती हैं।,3,human
उसके बगीचे में छह पौधों है जिन्हें वह हर दिन पानी देता है।,उसके बगीचे में छह पौधे हैं जिन्हें वह हर दिन पानी देता है।,2,human
मुझे उस लड़के को देखना है जो कल हमारे स्कूल में नया आया है।,मुझे उस लड़के को देखना था जो कल हमारे स्कूल में नया आया है।,1,human
रमेश और सुरेश दोनों दिल्ली में रहता है और एक ही कंपनी में काम करता है।,रमेश और सुरेश दोनों दिल्ली में रहते हैं और एक ही कंपनी में काम करते हैं।,1,human
तीन कारों उस पार्किंग में खड़ा है और एक चालक उनमें से एक में बैठा है।,तीन कारें उस पार्किंग में खड़ी हैं और एक चालक उनमें से एक में बैठा है।,2,human
मेरे पास एक कलम को है जिससे मैं अपना ड्राइंग बनाता हूँ।,मेरे पास एक कलम है जिससे मैं अपना चित्र बनाता हूँ।,2,human
संत महाराज ने सभी लोगों को आशीर्वाद दिया और बोला कि तुम सदा सुखी रहो।,संत महाराज ने सभी लोगों को आशीर्वाद दिया और बोले कि आप सदा सुखी रहें।,2,human
तीन घंटों की यात्रा थी और हम सभी थक गए थे रास्ते में।,तीन घंटे की यात्रा थी और हम सभी थक गए थे रास्ते में।,1,human
मैं मेरी बहन के घर गया और वहाँ मैंने उसके बच्चों से मिला खुशी से।,मैं अपनी बहन के घर गया और वहाँ मैंने खुशी से उसके बच्चों से मिला।,2,human
इस कुर्सी बहुत आरामदायक है और जब मैं थका होता हूँ तो इस पर बैठकर आराम करता हूँ।,यह कुर्सी बहुत आरामदायक है और जब मैं थका होता हूँ तो इस पर बैठकर आराम करता हूँ।,1,human
वे औरत रोज़ सुबह अपने बच्चों को तैयार करता है और स्कूल भेजकर काम पर चली जाता है।,वह औरत रोज़ सुबह अपने बच्चों को तैयार करती है और स्कूल भेजकर काम पर चली जाती है।,3,human
उसका बेटी डॉक्टर है और शहर का अस्पताल में काम करता है।,उसकी बेटी डॉक्टर है और शहर के अस्पताल में काम करती है।,4,human
मेरे दोस्त का परिवार बहुत बड़ा है और सभी एक साथ रहते हैं लेकिन कभी-कभी छोटा-मोटा मतभेद होते रहते हैं फिर भी त्योहारों पर सब मिल-जुलकर खुशी मनाते हैं और प्रेम से रहते हैं।,मेरे दोस्त का परिवार बहुत बड़ा है और सभी एक साथ रहते हैं लेकिन कभी-कभी छोटे-मोटे मतभेद होते रहते हैं फिर भी त्योहारों पर सब मिल-जुलकर खुशी मनाते हैं और प्रेम से रहते हैं।,1,human
पांच मिनटों के बाद बस आएगी और हम सब उसमें बैठकर स्कूल जाएंगे जल्दी से।,पांच मिनट के बाद बस आएगी और हम सब उसमें बैठकर जल्दी से स्कूल जाएंगे।,2,human
वह लड़की मेरा बेटी का दोस्त है और वह यहाँ आया है और वह हमारे साथ कुछ दिन रुकेगी।,वह लड़की मेरी बेटी की दोस्त है और वह यहाँ आई है और वह हमारे साथ कुछ दिन रुकेगी।,3,human
मैं एक के कंसर्ट में गया।,मैं एक संगीत कार्यक्रम में गया।,2,human
राम ने मुझसे को बोला कि वह कल मेरे घर आएगा।,राम ने मुझसे कहा कि वह कल मेरे घर आएगा।,2,human
खेत में फसल तैयार हो गया है और किसान अब उसे काटने की तैयारी कर रहे हैं।,खेत में फसल तैयार हो गई है और किसान अब उसे काटने की तैयारी कर रहे हैं।,1,human
नौकर ने साहब का खाना बनाया+ कपड़े धोया और घर की सफाई भी करी।,नौकर ने साहब का खाना बनाया+ कपड़े धोए और घर की सफाई भी की।,2,human
मैं एक की नई कार चाहता हूँ।,मैं एक नई कार चाहता हूँ।,1,human
जब सूरज निकलता है+ पक्षी गाने लगते हैं और फूल खिलते हैं।,जब सूरज निकलता है+ पक्षी गाने लगते हैं और फूल खिलते हैं।,1,human
भारत में हर शहर का अपना विशेषता है दिल्ली राजनीतिक केंद्र है मुंबई व्यापारिक केंद्र है।,भारत में हर शहर की अपनी विशेषता है दिल्ली राजनीतिक केंद्र है मुंबई व्यापारिक केंद्र है।,2,human
कोरोना वैक्सीन का दूसरा डोज़ लगवाने के लिए मुझे तीन महीना इंतज़ार करना पड़ा था रजिस्ट्रेशन के लिए।,कोरोना वैक्सीन की दूसरी डोज़ लगवाने के लिए मुझे तीन महीने इंतज़ार करना पड़ा था रजिस्ट्रेशन के लिए।,3,human
कई घंटों के बाद वह घर पहुंचा और अपने माता-पिता से मिला बहुत खुशी से।,कई घंटे के बाद वह घर पहुंचा और अपने माता-पिता से बहुत खुशी से मिला।,2,human
महाराज ने सैनिकों से कहा कि तुम युद्ध में वीरता से लड़ो और विजय प्राप्त करो।,महाराज ने सैनिकों से कहा कि आप युद्ध में वीरता से लड़ें और विजय प्राप्त करें।,3,human
हमारे पड़ोसी बहुत अच्छा लोग हैं और हमेशा हमारी मदद करने को तैयार रहते हैं।,हमारे पड़ोसी बहुत अच्छे लोग हैं और हमेशा हमारी मदद करने को तैयार रहते हैं।,1,human
मेरे पिता जी रोज़ सुबह अख़बार पढ़ता है और चाय पीकर ऑफिस जाते हैं।,मेरे पिता जी रोज़ सुबह अख़बार पढ़ते हैं और चाय पीकर ऑफिस जाते हैं।,1,human
उस आदमी ने मेरे को देखा और मुस्कुराकर आगे बढ़ गया।,उस आदमी ने मुझे देखा और मुस्कुराकर आगे बढ़ गया।,1,human
हमने एक नया फिल्म को देखा जो हाल ही में रिलीज़ हुई है।,हमने एक नई फिल्म देखी जो हाल ही में रिलीज़ हुई है।,2,human
वह लड़का बहुत टैलेंटेड है और गुड सिंगर भी है।,वह लड़का बहुत प्रतिभाशाली है और अच्छा गायक भी है।,2,human
मैं पिछले हफ्ते मेरे दोस्त के घर गया था और हम फिल्म देखा था।,मैं पिछले हफ्ते मेरे दोस्त के घर गया था और हम फिल्म देखा था।,3,human
पिछले महीने हमारे यहाँ एक बड़ा उत्सव हुआ था जिसमें पूरा गाँव शामिल हुआ था।,पिछले महीने हमारे यहाँ एक बड़ा उत्सव हुआ था जिसमें पूरा गाँव शामिल हुआ था।,1,human
बच्चा दूध को पी रहा है और अब सोने जा रहा है।,बच्चा दूध पी रहा है और अब सोने जा रहा है।,1,human
मैं मेरे मित्रों के साथ पार्क में गया और हमने वहां खूब मस्ती किया शाम तक।,मैं अपने मित्रों के साथ पार्क में गया और हमने शाम तक वहां खूब मस्ती की।,3,human
मेरे भाइयों का बच्चे सब एक ही स्कूल में पढ़ता है और साथ खेलता है।,मेरे भाइयों के बच्चे सब एक ही स्कूल में पढ़ते हैं और साथ खेलते हैं।,4,human
मेरा दोस्त नई नौकरी में बहुत खुश है क्योंकि पुराना कंपनी में सैलरी कम मिलता था।,मेरे दोस्त नई नौकरी में बहुत खुश हैं क्योंकि पुरानी कंपनी में सैलरी कम मिलती थी।,4,human
ड्रॉपबॉक्स में अपना प्रोजेक्ट अपलोड किया है टीम के साथ शेयर करने को।,ड्रॉपबॉक्स में अपने प्रोजेक्ट अपलोड किए हैं टीम के साथ शेयर करने के लिए।,3,human
मैं गणेश चतुर्थी में मुंबई गया था देखने को जुलूस बहुत भीड़ था सड़क पर।,मैं गणेश चतुर्थी में मुंबई गया था जुलूस देखने के लिए सड़क पर बहुत भीड़ थी।,3,human
गर्मी के मौसम में पानी की समस्या बहुत होता है हमारे इलाके में हर साल।,गर्मी के मौसम में पानी की समस्या बहुत होती है हमारे इलाके में हर साल।,1,human
वह लड़का जो हमारे मोहल्ले में रहता है+ बहुत अच्छा क्रिकेट खेलता है और अपना टीम का कप्तान भी है लेकिन पढ़ाई में ध्यान नहीं देता इसलिए माता-पिता चिंतित रहते हैं।,वह लड़का जो हमारे मोहल्ले में रहता है+ बहुत अच्छा क्रिकेट खेलता है और अपनी टीम का कप्तान भी है लेकिन पढ़ाई में ध्यान नहीं देता इसलिए माता-पिता चिंतित रहते हैं।,1,human
मैं गूगल असिस्टेंट से हिंदी में बात करने को प्रैक्टिस करता हूँ उच्चारण सुधारने के लिए।,मैं गूगल असिस्टेंट से हिंदी में बात करने की प्रैक्टिस करता हूँ उच्चारण सुधारने के लिए।,1,human
मेरी पत्नी और बेटी दोनों डॉक्टर है और एक ही अस्पताल में काम करता है।,मेरी पत्नी और बेटी दोनों डॉक्टर हैं और एक ही अस्पताल में काम करती हैं।,1,human
तुम और तुम्हारा भाई कब वापस आएगा और हमें कब मिलेगा और कितने दिन यहां रहेगा?।,तुम और तुम्हारा भाई कब वापस आओगे और हमें कब मिलोगे और कितने दिन यहां रहोगे?।,3,human
आजकल सब काम डिजिटल हो गया है बैंक का काम भी मोबाइल से हो जाता है।,आजकल सब काम डिजिटल हो गए हैं बैंक का काम भी मोबाइल से हो जाता है।,1,human
वह मेरी बात सुना और मुस्कुराकर चला गया।,उसने मेरी बात सुनकर मुस्कुराकर चला गया।,2,human
मेरे मित्र के तीन बेटा विदेश में नौकरी करता है और अच्छी कमाई करता है।,मेरे मित्र के तीन बेटे विदेश में नौकरी करते हैं और अच्छी कमाई करते हैं।,5,human
अमिताभ ने कहा कि वह मेरे घर आएगा और खाना खाएगा जब वह इस शहर में अपने काम से आएगा।,अमिताभ जी ने कहा कि वे मेरे घर आएँगे और खाना खाएँगे जब वे इस शहर में अपने काम से आएँगे।,3,human
हम लोग सिनेमा को देखेंगे और फिर रेस्तरां में खाना को खाएंगे और रात में खुश होकर घर लौटेंगे।,हम लोग सिनेमा देखेंगे और फिर रेस्तरां में खाना खाएंगे और रात में खुश होकर घर लौटेंगे।,2,human
पाँच अध्यापकों ने प्रशिक्षण लिया हैं और अब वे नई तकनीक सिखाएँगे।,पाँच अध्यापकों ने प्रशिक्षण लिया है और अब वे नई तकनीक सिखाएँगे।,1,human
सात नावों नदी में तैर रहा है और मछलियों को पकड़ रहा है और शाम तक वापस आने वाला है।,सात नावें नदी में तैर रही हैं और मछलियां पकड़ रही हैं और शाम तक वापस आने वाली हैं।,4,human
वे तीन किताबों बहुत अच्छा है और मैंने उसको पढ़ा है और अपने भाई को भी पढ़ने के लिए दिया है।,वे तीन किताबें बहुत अच्छी हैं और मैंने उन्हें पढ़ा है और अपने भाई को भी पढ़ने के लिए दिया है।,3,human
मैंने दो किताबों को पढ़ा और उनको बहुत पसंद किया अपने दोस्त के साथ।,मैंने दो किताबें पढ़ीं और उन्हें अपने दोस्त के साथ बहुत पसंद किया।,3,human
व्हाट्सऐप पर मेरे फैमिली ग्रुप में सब लोग हिंदी में मैसेज भेजता है रोज़।,व्हाट्सऐप पर मेरे फैमिली ग्रुप में सब लोग हिंदी में मैसेज भेजते हैं रोज़।,1,human
