incorrect,correct,#errors,data_source
उन्होंने कहा कि हालांकि भारत जलवायु परिवर्तन के लिए जिम्मेदार नहीं हैं+ लेकिन वह इस चुनौती से निपटने के के लिए पूरी जिम्मेदारी के साथ कार्रवाई कर रहे है।,उन्होंने कहा कि हालांकि भारत जलवायु परिवर्तन के लिए जिम्मेदार नहीं है+ लेकिन वह इस चुनौती से निपटने के लिए पूरी जिम्मेदारी के साथ कार्रवाई कर रहा है।,3,synthetic
पुलिस ने बताया कि आरोपियों में शामिल एक व्यक्ति की पत्नी और पीड़िता के बीच पैसे को लेकर विवाद होने के बाद की गयी उसकी बुरी तरह पिटाई।,पुलिस ने बताया कि आरोपियों में शामिल एक व्यक्ति की पत्नी और पीड़िता के बीच पैसे को लेकर विवाद होने के बाद उसकी बुरी तरह पिटाई की गयी।,4,synthetic
"उन्होंने कहा, यह सरकार किए जा रही है गलतियों पर गलतियां और विपक्ष होने के नाते हमारा यह दायित्व है कि हम ध्यान दिलाएं राष्ट्रहित में उन गलतियों की तरफ।","उन्होंने कहा, यह सरकार गलतियों पर गलतियां किए जा रही है और विपक्ष होने के नाते हमारा यह दायित्व है कि राष्ट्रहित में उन गलतियों की तरफ हम ध्यान दिलाएं।",3,synthetic
इंटरनेट की स्पीड बहुत धीमा है। वीडियो नहीं चल रहा।,इंटरनेट की स्पीड बहुत धीमी है। वीडियो नहीं चल रहा।,1,human
हमारे गाँव में एक पुराना कुआँ है जहाँ से सब लोग पानी भरकर ले जाता है।,हमारे गाँव में एक पुराना कुआँ है जहाँ से सब लोग पानी भरकर ले जाते हैं।,1,human
एमडब्‍ल्‍यूसीडी देश का 8 राज्‍यों के अत्‍यधिक बोझ वाले 162 जिलों में अंतर्राष्‍ट्रीय विकास संघ (आईडीए) द्वारा सहयोग प्राप्‍त आईएसएसएनआईपी के कार्यान्‍वयन कर रहा है।,एमडब्‍ल्‍यूसीडी देश के 8 राज्‍यों के अत्‍यधिक बोझ वाले 162 जिलों में अंतर्राष्‍ट्रीय विकास संघ (आईडीए) द्वारा सहयोग प्राप्‍त आईएसएसएनआईपी का कार्यान्‍वयन कर रहा है।,3,synthetic
आईएसी ने खुर्शीद और उनकी पत्नी लुई द्वारा चलाए जा रहे ट्रस्ट के कामकाज से कथित वित्तीय अनियमितताओं का आरोप लगाया हैं।,आईएसी ने खुर्शीद और उनकी पत्नी लुई द्वारा चलाए जा रहे ट्रस्ट के कामकाज में कथित वित्तीय अनियमितताओं का आरोप लगाया है।,2,synthetic
हम राजनीतिक वार्ता एवं रणनीतिक परामर्श और रक्षा संबंधों को मजबूत करने पर खास ध्‍यान दे रहे हैं जिसमें नौसैनिक अभ्‍यास और रक्षा तकनीक का आदान-प्रदान भी शामिल है।,हम राजनीतिक वार्ता एवं रणनीतिक परामर्श और रक्षा संबंधों को मजबूत करने पर खास ध्‍यान दे रहे हैं जिसमें नौसैनिक अभ्‍यास और रक्षा तकनीक का आदान-प्रदान भी शामिल है।,3,synthetic
"सन्या कहती है, “एक सौ दो साल जीने के बाद आखिरकार मैंने जीने का मतलब जाना ।","सन्या कहती है, “एक सौ दो साल जीने के बाद आखिरकार मैंने जीने का मतलब जाना है।",1,synthetic
टॉस हारकर पहले बल्लेबाजी करने उतरी श्रीलंका को करुणारत्ने और कुसल परेरा ने स्ट्रॉन्ग शुरुआत दिलाई।,टॉस हारकर पहले बल्लेबाजी करने उतरी श्रीलंका को करुणारत्ने और कुसल परेरा ने मजबूत शुरुआत दिलाई।,1,synthetic
शिखर सम्मेलन से क्षेत्रीय और द्विपक्षीय विचारविमर्श को प्रोत्साहन मिलेगा और क्षेत्र में प्रसारण क्षेत्र के सामने आ रही चैलेंजेस पर सहयोग को प्रोत्साहन मिलेगा।,शिखर सम्मेलन से क्षेत्रीय और दविपक्षीय विचारविमर्श को प्रोत्साहन मिलेगा और क्षेत्र में प्रसारण क्षेत्र के सामने आ रही चुनौतियों पर सहयोग को प्रोत्साहन मिलेगा।,3,synthetic
लॉस एंजेलिस। गायिका रिहाना की मेकअप आर्टिस्ट प्रिसिलिया ओनो का कहना है कि वह स्टार की भौहों को साबुन की टिकिया से ऑर्गनाइज़ करती है।,लॉस एंजेलिस। गायिका रिहाना की मेकअप आर्टिस्ट प्रिसिलिया ओनो का कहना है कि वह स्टार की भौहों को साबुन की टिकिया से व्यवस्थित करती है।,1,synthetic
स्कॉटलैंड के नील स्टर्टन को हासिल हुआ 247.7 अंकों के साथ रजत पदक और इंग्लैंड के केनेथ पार ने कब्जा जमाया 226.6 अंकों के साथ कांस्य पदक पर।,स्कॉटलैंड के नील स्टर्टन को 247.7 अंकों के साथ रजत पदक हासिल हुआ और इंग्लैंड के केनेथ पार ने 226.6 अंकों के साथ कांस्य पदक पर कब्जा जमाया।,3,synthetic
मेरे गुरु ने कहा था कि वह आज आएगा और मुझे पढ़ाएगा और मेरे सभी प्रश्नों का उत्तर देगा।,मेरे गुरु ने कहा था कि वह आज आएगे और मुझे पढ़ाएगे और मेरे सभी प्रश्नों का उत्तर देगे।,3,human
"इस शो में नीलू वघेला, अशोक लोखंडे और कनिका महेश्वरी दीया और बाती हम से अपनी भूमिका को दोहराते थे।","इस शो में नीलू वघेला, अशोक लोखंडे और कनिका महेश्वरी ‘दीया और बाती हम’ से अपनी भूमिकाओं को दोहराती थीं।",3,synthetic
कई बार मैंने उसको समझाया लेकिन वह मेरी बात नहीं समझ पाया उस समय।,कई बार मैंने उसे समझाया लेकिन वह उस समय मेरी बात नहीं समझ पाया।,2,human
अन्य कारणों पर ग़ौर कीजिए कि क्यों पृथ्वी के अरबों लोगों को ज़रूरत है परमेश्‍वर के ज्ञान की।,अन्य कारणों पर ग़ौर कीजिए कि क्यों पृथ्वी के अरबों लोगों को परमेश्‍वर के ज्ञान की ज़रूरत है।,4,synthetic
"जो पिछले दो सत्र में कप्तान थे, गौरतलब है कि नव नियुक्त मुख्य कोच अनिल कुंबले चाहता हैं कि अश्विन टीम के साथ बना रहें।",गौरतलब है कि नव नियुक्त मुख्य कोच अनिल कुंबले चाहते हैं कि अश्विन टीम के साथ बने रहें जो पिछले दो सत्र में कप्तान थे।,3,synthetic
जो डॉक्टर और नर्स उस अस्पताल में काम करता है+ वह दिन-रात मरीजों की सेवा करता है।,जो डॉक्टर और नर्स उस अस्पताल में काम करते हैं+ वे दिन-रात मरीजों की सेवा करते हैं।,2,human
"पुनरुत्थान पाकर वह स्वर्ग लौट गया और कुछ समय बाद, परमेश्‍वर के राज्य का राजा बना ।","पुनरुत्थान पाकर वह स्वर्ग लौट गया और कुछ समय बाद, परमेश्वर के राज्य का राजा बना।",2,synthetic
कई पुस्तकों मेज पर रखा है और हवा से उड़ गया है और अब हमें उन्हें ढूंढना पड़ेगा।,कई पुस्तकें मेज पर रखी हैं और हवा से उड़ गई हैं और अब हमें उन्हें ढूंढना पड़ेगा।,3,human
उधर पाकिस्तान के सैन्य तानाशाह जनरल याह्या खाना को भरोसा था कि तीन कारणों से वह भारतीय सशस्त्र बलों को सफलता हासिल नहीं करने देंगी।,उधर पाकिस्तान के सैन्य तानाशाह जनरल याह्या खाना को भरोसा था कि तीन कारणों से वह भारतीय सशस्त्र बलों को सफलता हासिल नहीं करने देंगे।,1,synthetic
तीन नेताओं ने भाषण दिया हैं और जनता ने तालियाँ बजाई हैं।,तीन नेताओं ने भाषण दिया है और जनता ने तालियाँ बजाई हैं।,1,human
राष्‍ट्रीय ग्रामीण रोजगार गारंटी योजना के कार्यक्रम में परिवर्तन किया जाता है ताकि मजदूरों को बचाया जा सके गर्मी से।,राष्‍ट्रीय ग्रामीण रोजगार गारंटी योजना के कार्यक्रम में परिवर्तन किया जाता है ताकि मजदूरों को गर्मी से बचाया जा सके।,4,synthetic
वह अपने दोस्तों को उनके जन्मदिन कविताएं लिख देती या अपने माध्यमिक स्कूल करशस को संदेश लिखता था।,वह अपने दोस्तों को उनके जन्मदिन पर कविताएं लिख देती या अपने माध्यमिक स्कूल कर्शस को संदेश लिखती थी।,4,synthetic
"चीफ जस्टिस रंजन गोगोई और जस्टिस एसके कौल की पीठ ने बोला, ‘हमें इस पीआईएल पर विचार करने की जरा भी वजह नजर नहीं आती।","चीफ जस्टिस रंजन गोगोई और जस्टिस एसके कौल की पीठ ने कहा, ‘हमें इस पीआईएल पर विचार करने की जरा भी वजह नजर नहीं आती।",1,synthetic
और पैसे भी गए मकान भी नहीं आ रहा है किराये के मकान पर किराया दे रहे है।,और पैसे भी गए मकान भी नहीं आ रहा है किराये के मकान पर किराया दे रहा है।,4,synthetic
वे फल बहुत मीठा है और गर्मियों के दिनों में हमारे परिवार का पसंदीदा नाश्ता बन जाता है।,वह फल बहुत मीठा है और गर्मियों के दिनों में हमारे परिवार का पसंदीदा नाश्ता बन जाता है।,1,human
"दिल्ली की जनता देख रही है, वह चुप है और दिल्ली का नागरिक गुस्से में भी है इस राजनीति को देखकर वोटबैंक की।","दिल्ली की जनता देख रही है, वह चुप है और वोटबैंक की इस राजनीति को देखकर दिल्ली का नागरिक गुस्से में भी है।",4,synthetic
तुम्हारा बेटा और बेटी दोनों बहुत होशियार है और पढ़ाई में तेज़ है।,आपका बेटा और बेटी दोनों बहुत होशियार हैं और पढ़ाई में तेज़ हैं।,3,human
"पिछले साल नवंबर में उत्तर भारत के आठ राज्यों के गांवों और झुग्गी झोपड़ियों में रहने वाले करीब 200 सलीम, जमाल, लतिका और उनके दोस्त राजघाट पर एकत्र हुए थे।","पिछले साल नवंबर में उत्तर भारत के आठ राज्यों के गाँवों और झुग्गी-झोपड़ियों में रहने वाले क़रीब 200 सलीम, जमाल, लतिका और उनके दोस्त राजघाट पर एकत्र हुए थे।",3,synthetic
भारत का विदेश मंत्रालय ने हिंसा पर तत्काल रोक लगाने की मांग करते हुए मांग की कि स्थित को ‘‘ज्यादा संयम और परिपक्वता साथ’’ निपटा जाये।,भारत के विदेश मंत्रालय ने हिंसा पर तत्काल रोक लगाने की मांग करते हुए मांग की कि स्थिति को ‘‘ज्यादा संयम और परिपक्वता के साथ’’ निपटा जाये।,4,synthetic
आज रात में सलमान खान का शो देखने को जा रहा हूँ जो बहुत मशहूर एक्टर है।,आज रात मैं सलमान खान का शो देखने जा रहा हूँ जो बहुत मशहूर एक्टर हैं।,3,human
बुमराह मध्यम गति का तेज गेंदबाज है और टीम उससे से एक या दो विकेट हासिल करने की उम्मीद करती है+ तथा अंतिम ओवरों में कुछ अच्छी यार्कर फेंके।,बुमराह मध्यम गति का तेज गेंदबाज है और टीम उससे एक या दो विकेट हासिल करने की उम्मीद करती है+ तथा अंतिम ओवरों में कुछ अच्छी यार्कर फेंके।,1,synthetic
पाकिस्तान की विदेश नीति में सेना के प्रभाव पर करते हुए टिप्पणी खान ने कहा+ जहां होगी सुरक्षा की समस्या+ वहां शामिल किया जाएगा आर्मी को।,पाकिस्तान की विदेश नीति में सेना के प्रभाव पर टिप्पणी करते हुए खान ने कहा+ जहां सुरक्षा की समस्या होगी+ वहां आर्मी को शामिल किया जाएगा।,3,synthetic
वरिष्ठ अधिवक्ता और अड्डिशनल सोलिसिटर जनरल सत्यपाल जैन ने भी कहा कि इस तरह की बैठक होनी तत्काल चाहिए।,वरिष्ठ अधिवक्ता और एडिशनल सोलिसिटर जनरल सत्यपाल जैन ने भी कहा कि इस तरह की बैठक तत्काल होनी चाहिए।,3,synthetic
बैंक में पैसा निकालने के लिए गया था लेकिन एटीएम खराब था इसलिए वापस आना पड़ा।,बैंक में पैसे निकालने के लिए गया था लेकिन एटीएम खराब था इसलिए वापस आना पड़ा।,1,human
कप्तान मुशफिकर रहीम (23) खराब शॉट खेलकर आउट हुई जबकि वह महमुदुल्लाह के साथ पांचवें विकेट के लिये 56 रन जोड़ चुके थीं।,कप्तान मुशफिकर रहीम (23) खराब शॉट खेलकर आउट हुए जबकि वह महमुदुल्लाह के साथ पांचवें विकेट के लिये 56 रन जोड़ चुके थे।,1,synthetic
दवा कीमत नियामक एनपीपीए ने हालांकि कुछ छोटी पैकिंग वाले ग्लूकोज और सोडियम क्लोराइड इंजेक्शन की प्राइसेज में इंक्रीज भी कर दिया है।,दवा कीमत नियामक एनपीपीए ने हालांकि कुछ छोटी पैकिंग वाले ग्लूकोज और सोडियम क्लोराइड इंजेक्शन की कीमतों में इजाफा भी कर दिया है।,3,synthetic
"इंग्लैंड ने 1986 का खेलों के बाद पदक तालिका में शीर्ष स्थान हासिल किया, जो कि स्कॉटलैंड में ही आयोजित हुए थे।","इंग्लैंड ने 1986 के खेलों के बाद पदक तालिका में शीर्ष स्थान हासिल किया, जो कि स्कॉटलैंड में ही आयोजित हुए थे।",3,synthetic
कई विद्यार्थियों विद्यालय नहीं आया है क्योंकि आज बारिश हो रही है।,कई विद्यार्थी विद्यालय नहीं आए हैं क्योंकि आज बारिश हो रही है।,2,human
प्रेसिडेंट ट्रम्प के साथ आए थे उनकी वाइफ फर्स्ट लेडी मेलानिया ट्रम्प+ उनकी डॉटर इवांका ट्रम्प और सन-इन-लॉ जैरेड कश्नर भी।,प्रेसिडेंट ट्रम्प के साथ उनकी पत्नी फर्स्ट लेडी मेलानिया ट्रम्प+ उनकी बेटी इवांका ट्रम्प और दामाद जैरेड कश्नर भी आए थे।,3,synthetic
नए मोटर कौशलों की प्राप्ति होती है मध्य बचपन और किशोरावस्था तक एक पूर्वानुमेय क्रम के बजाय अनुदेश या पर्यवेक्षण के माध्यम से।,मध्य बचपन और किशोरावस्था तक एक पूर्वानुमेय क्रम के बजाय अनुदेश या पर्यवेक्षण के माध्यम से नए मोटर कौशलों की प्राप्ति होती है।,4,synthetic
हमारे मोहल्ले के सभी बुजुर्ग शाम को पार्क में बैठता है और बातें करता है।,हमारे मोहल्ले के सभी बुजुर्ग शाम को पार्क में बैठते हैं और बातें करते हैं।,1,human
"सुनवाई के दौरान कोर्ट ने ईडी से कहा, 'यह इन शख्स की गरिमा के मुताबिक नहीं होगी कि आप यहां सार्वजनिक रूप से उनसे पूछताछ और गिरफ्तार करें।","सुनवाई के दौरान कोर्ट ने ईडी से कहा, 'यह इन शख्स की गरिमा के मुताबिक नहीं होगा कि आप यहां सार्वजनिक रूप से उनसे पूछताछ और गिरफ्तार करें।",1,synthetic
जैसे ही वह मेरा नाम पुकारता है+ मैं दौड़कर उसके पास जाता हूँ और उसकी मदद करता हूँ।,जैसे ही वह मेरा नाम पुकारेगा+ मैं दौड़कर उसके पास जाऊँगा और उसकी मदद करूँगा।,1,human
वॉर में ऋतिक रोशन और टाइगर श्रॉफ के साथ वाणी कपूर भी अहम भूमिका निभाती नजर आएगी।,वॉर में ऋतिक रोशन और टाइगर श्रॉफ के साथ वाणी कपूर भी अहम भूमिका निभाती नजर आएंगी।,4,synthetic
"मेडिकल - एक बार सीएमवी 4 फॉर्म भरने के बाद, उसी शीट पर एक पंजीकृत चिकित्सकीय चिकित्सक से हस्ताक्षर प्राप्त करना होगा।","मेडिकल - एक बार सीएमवी 4 फॉर्म भरने के बाद, उसी शीट पर एक पंजीकृत चिकित्सकीय चिकित्सक से हस्ताक्षर प्राप्त करने होंगे।",1,synthetic
थालास्‍सेरी किले के नजदीक स्थित+ यह चर्च इसके ऐतिहासिक महत्‍व और वास्‍तुकला की चमक के कारण कई पर्यटकों को आकर्षित करते है।,थालास्‍सेरी किले के नजदीक स्थित+ यह चर्च इसके ऐतिहासिक महत्‍व और वास्‍तुकला की चमक के कारण कई पर्यटकों को आकर्षित करता है।,1,synthetic
मैं कॉलेज जाने के लिए बस से ट्रैवल करता हूँ।,मैं महाविद्यालय जाने के लिए बस से यात्रा करता हूँ।,2,human
पाकिस्तान की सेना जाधव को दूतावास सलाह उपलब्ध कराने की मंजूरी की किसी भी गुंजाइश को खारिज कर चुकी है पहले ही।,पाकिस्तान की सेना जाधव को दूतावास सलाह उपलब्ध कराने की मंजूरी की किसी भी गुंजाइश को पहले ही खारिज कर चुकी है।,4,synthetic
वर्ष 2004 में स्टील अथॉरिटी ऑफ इंडिया लिमिटेड (सेल) ने भारत और विदेश में कोयला और लौह अयस्क खानों को विकसित करने के लिएए बीएचपी के साथ करार किया था।,वर्ष 2004 में स्टील अथॉरिटी ऑफ इंडिया लिमिटेड (सेल) ने भारत और विदेश में कोयला और लौह अयस्क खानों को विकसित करने के लिए बीएचपी के साथ करार किया था।,3,synthetic
राष्ट्रीय विधिक सेवा प्राधिकरण (एनएएलएसए) ने नई दिल्ली में 29 और 30 अप्रैल+ 2017 को पैरा लीगल स्वयंसेवकों की राष्ट्रीय बैठक का आयोजन किए।,राष्ट्रीय विधिक सेवा प्राधिकरण (एनएएलएसए) ने नई दिल्ली में 29 और 30 अप्रैल+ 2017 को पैरा लीगल स्वयंसेवकों की राष्ट्रीय बैठक का आयोजन किया ।,1,synthetic
हमारे मोहल्ले के सभी बच्चे शाम को क्रिकेट खेलता है और बहुत शोर मचाता है।,हमारे मोहल्ले के सभी बच्चे शाम को क्रिकेट खेलते हैं और बहुत शोर मचाते हैं।,1,human
केंद्रीय गृह मंत्री अमित शाह ने कहा है कि ट्रस्ट में होंगे दलित समुदाय के एक सदस्य सहित 15 सदस्य।,केंद्रीय गृह मंत्री अमित शाह ने कहा है कि ट्रस्ट में दलित समुदाय के एक सदस्य सहित 15 सदस्य होंगे।,4,synthetic
यदि उन्हें सिक्योरिटी देने से हम पाकिस्तानी हो जाते हैं तो मतलब है कि जिन लोगों ने जावेद मियांदाद को अपने घर में हॉस्पिटैलिटी दिया वे भी पाकिस्तानी हो गए।,यदि उन्हें सुरक्षा देने से हम पाकिस्तानी हो जाते हैं तो मतलब है कि जिन लोगों ने जावेद मियांदाद को अपने घर में आतिथ्य दिया वे भी पाकिस्तानी हो गए।,2,synthetic
अब तक 24 राज्य/केन्द्र शासित प्रदेश राज्य समर्थन समझौता (एसएसए) पर हस्ताक्षर कर चुके है।,अब तक 24 राज्य/केन्द्र शासित प्रदेश राज्य समर्थन समझौते (एसएसए) पर हस्ताक्षर कर चुके हैं।,2,synthetic
मैं अपना नया साइकल से स्कूल जाता हूँ और बहुत खुश रहता हूँ।,मैं अपनी नई साइकल से स्कूल जाता हूँ और बहुत खुश रहता हूँ।,2,human
"नितीश कुमार अपने लिए एक नई भूमिका (पद) का तलाश कर रहे हैं, लेकिन यह पता लगाने में असमर्थ हैं कि वह क्या हो सकता है।","नितीश कुमार अपने लिए एक नई भूमिका (पद) की तलाश कर रहे हैं, लेकिन यह पता लगाने में असमर्थ हैं कि वह क्या हो सकती है।",4,synthetic
इससे फॉर्म में नहीं चल रहे मार्टिन गुप्टिल उतरे बल्लेबाजी करने टॉम लाथम के बजाय अलग सलामी जोड़ीदार ल्यूक रोंची के साथ।,इससे फॉर्म में नहीं चल रहे मार्टिन गुप्टिल टॉम लाथम के बजाय अलग सलामी जोड़ीदार ल्यूक रोंची के साथ बल्लेबाजी करने उतरे।,4,synthetic
मैंने आपके लिए उपहार को खरीदा और उसको सुंदर कागज में लपेटा और आपके घर को लाया।,मैंने आपके लिए उपहार खरीदा और उसे सुंदर कागज में लपेटा और आपके घर लाया।,3,human
"उन्होंने कहा कि हम सिर्फ 5 सीटों पर चुनाव नहीं लड़ने जा रहे हैं, हम एआईडीएमके साथ को गठबंधन में 40 सीटों में चुनाव लड़ने जा रहे हो।","उन्होंने कहा कि हम सिर्फ 5 सीटों पर चुनाव नहीं लड़ने जा रहे हैं, हम एआईडीएमके के साथ गठबंधन में 40 सीटों पर चुनाव लड़ने जा रहे हैं।",4,synthetic
बता दें कि मोदी सरकार की ओर से लाए गए कृषि कानून के खिलाफ पंजाब और हरियाणा में किसान लगातार विरोध कर रहे हैं।,बता दें कि मोदी सरकार की ओर से लाए गए कृषि कानूनों के खिलाफ पंजाब और हरियाणा में किसान लगातार विरोध कर रहे हैं।,1,synthetic
"उन्होंने कहा कि सरकार ने प्रधानमंत्री गरीब कल्याण रोज़गार अभियान का माध्यम से रोजगार मुहैया कराने के अलावा भोजन, राशन, मुफ्त गैस सिलेंडर उपलब्ध कराने के सभी प्रयास किए।","उन्होंने कहा कि सरकार ने प्रधानमंत्री गरीब कल्याण रोज़गार अभियान के माध्यम से रोजगार मुहैया कराने के अलावा भोजन, राशन, मुफ्त गैस सिलेंडर उपलब्ध कराने के सभी प्रयास किए।",3,synthetic
20 मई 2013 को+ गोल्डिंग ने घोषणा की कि वह उस वर्ष अक्टूबर के दौरान ब्रिटेन में सात दिनों की यात्रा शुरू कर देंगी।,20 मई 2013 को+ गोल्डिंग ने घोषणा की कि वह उस वर्ष अक्टूबर के दौरान ब्रिटेन में सात दिनों की यात्रा शुरू कर देगी।,1,synthetic
"राजस्थान, दिल्ली, मध्य प्रदेश व छत्तीसगढ़ का चुनाव में सीधा मुकाबला भाजपा और कांग्रेस के बीच ही होता है।","राजस्थान, दिल्ली, मध्य प्रदेश व छत्तीसगढ़ के चुनाव में सीधा मुकाबला भाजपा और कांग्रेस के बीच ही है।",4,synthetic
थल सेनाध्यक्ष जनरल मनोज मुकुंद नरवणे की दो दिन की लेह ट्रिप आज सम्पन्न हो गई।,थल सेनाध्यक्ष जनरल मनोज मुकुंद नरवणे की दो दिन की लेह यात्रा आज सम्पन्न हो गई।,4,synthetic
"बायोमिमिक्री और बायोमिमेटिक्स शब्द बना है मिलकर ग्रीक भाषा के 'बायो, जिसका अर्थ है जीवन और 'मिमेसिस, जिसका अर्थ है अनुकरण (नकल), से।","बायोमिमिक्री और बायोमिमेटिक्स शब्द ग्रीक भाषा के 'बायो, जिसका अर्थ है जीवन और 'मिमेसिस, जिसका अर्थ है अनुकरण (नकल), से मिलकर बना है।",3,synthetic
हालांकि फिलहाल तक अंदर फंसे हुए लोग के बारे में कोई भी जानकारी नहीं मिल पाया है।,हालांकि फिलहाल तक अंदर फंसे हुए लोगों के बारे में कोई भी जानकारी नहीं मिल पाई है।,3,synthetic
२०वीं सदी में परमेश्‍वर के इस्राएल पर परमेश्‍वर की आत्मा के उँडेले जाने का मतलब है कि हम जी रहे हैं संसार-व्याप्त रीति-व्यवस्था के अंतिम दिनों में।,२०वीं सदी में परमेश्‍वर के इस्राएल पर परमेश्‍वर की आत्मा के उँडेले जाने का मतलब है कि हम संसार - व्याप्त रीति - व्यवस्था के अंतिम दिनों में जी रहे हैं।,1,synthetic
बच्चे ने मिठाई देखा और माँ से माँगा लेकिन मना कर दिया क्योंकि पेट भरा था।,बच्चे ने मिठाई देखी और माँ से माँगी लेकिन मना कर दिया क्योंकि पेट भरा था।,2,human
क्रिकेट में विकेटकीपर का रोल काफी अहम होता है। विकेट के पीछे खड़े विकेटकीपर की राय को कोई भी कप्तान... पढ़ें,क्रिकेट में विकेटकीपर की भूमिका काफी अहम होती है। विकेट के पीछे खड़े विकेटकीपर की राय को कोई भी कप्तान... पढ़ें,3,synthetic
हरियाणा का हथिनी कुंड बैराज से छोड़े गए भारी मात्रा में पानी को यमुना नदी में उसका विकराल रूप दिखाना शुरू कर देता है।,हरियाणा के हथिनी कुंड बैराज से छोड़े गए भारी मात्रा में पानी ने यमुना नदी में अपना विकराल रूप दिखाना शुरू कर दिया है।,4,synthetic
फीचर्स का लिहाज से लेम्बोर्गिनी हुराकन ईवो स्पाइडर में 8.4 इंच कैपसिटिव टचस्क्रीन इंफोटेनमेंट सिस्टम कंफर्ट कंट्रोल के साथ लगाया गया है।,फीचर्स के लिहाज से लेम्बोर्गिनी हुराकन ईवो स्पाइडर में 8.4 इंच कैपेसिटिव टचस्क्रीन इंफोटेनमेंट सिस्टम कम्फर्ट कंट्रोल के साथ लगाए गए हैं।,3,synthetic
सॉलिसीटर जनरल तुषार मेहता ने कहे कि सरकार इस स्थिति की गंभीरता से परिचित हैं और प्रवर्तन निदेशालय दोषी के खिलाफ उचित एक्शन कर रहे है।,सॉलिसीटर जनरल तुषार मेहता ने कहा कि सरकार इस स्थिति की गंभीरता से परिचित है और प्रवर्तन निदेशालय दोषी के खिलाफ उचित कार्रवाई कर रहा है।,3,synthetic
हमारे कॉलेज का छात्र बहुत प्रतिभाशाली हैं और हर साल अनेक प्रतियोगिता में भाग लेते हैं लेकिन तैयारी अच्छा नहीं किया था।,हमारे कॉलेज के छात्र बहुत प्रतिभाशाली हैं और हर साल अनेक प्रतियोगिताओं में भाग लेते हैं लेकिन तैयारी अच्छी नहीं की थी।,4,human
मेरा भाई कल दिल्ली से आया है और वह हमारे लिए मिठाई लेकर आया था।,मेरा भाई कल दिल्ली से आया है और वह हमारे लिए मिठाई लेकर आया है।,1,human
"इसके अलावा अमिताभ बच्चन के ब्रह्मास्त्र, झुंड और मेडे जैसी फिल्मों में भी नजर आएंगे।","इसके अलावा अमिताभ बच्चन 'ब्रह्मास्त्र', 'झुंड' और 'मेडे' जैसी फिल्मों में भी नजर आएंगे।",3,synthetic
पूर्व मुख्यमंत्री बंसी लाल के बेटे रणवीर महिंद्रा बधरा से और पुत्रवधू किरण चौधरी तोशाम से किस्मत आजमाएगा।,पूर्व मुख्यमंत्री बंसी लाल के बेटे रणवीर महिंद्रा बधरा से और पुत्रवधू किरण चौधरी तोशाम से किस्मत आजमाएंगी।,1,synthetic
जांच एजेन्सी का दावा है कि शारदा+ रोज वैली और टावर ग्रुप जैसी कंपनियों ने तृणमूल कांग्रेस को बहुत अधिक चंदा दिए था।,जांच एजेन्सी का दावा है कि शारदा+ रोज वैली और टावर ग्रुप जैसी कंपनियों ने तृणमूल कांग्रेस को बहुत अधिक चंदा दिया था।,1,synthetic
